省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
陕西,移动,1346870,1357137,1362927,1372067,1389145,1399134,1472797,,1502927,1512907,1522917,1571917,1582927,1592927,1652615,1703077,1724172,1782917,1822027,1832947,1841798,1870057,1882907,1953029,1972305,1982927
陕西,移动,1346871,1357138,1362928,1372068,1389146,1399135,1472798,,1502928,1512908,1522918,1571918,1582928,1592928,1652616,1703078,1724173,1782918,1822028,1832948,1841799,1870058,1882908,1953063,1972306,1982928
陕西,移动,1346872,1357139,1362929,1372069,1389147,1399136,1472799,,1502929,1512909,1522919,1571919,1582929,1592929,1652617,1703079,1724174,1782919,1822029,1832949,1842900,1870059,1882909,1953082,1972307,1982929
陕西,移动,1346873,1357140,1363020,1372070,1389148,1399137,1472900,,1502930,1512910,1522920,1571920,1582930,1592930,1652730,1703080,1726219,1782920,1822030,1832950,1842901,1870060,1882910,1953104,1972308,1982930
陕西,移动,1346874,1357141,1363021,1372071,1389149,1399138,1472901,,1502931,1512911,1522921,1571921,1582931,1592931,1652812,1703081,1726220,1782921,1822031,1832951,1842902,1870061,1882911,1953108,1972436,1982931
陕西,移动,1346875,1357142,1363022,1372072,1389150,1399139,1472902,,1502932,1512912,1522922,1571922,1582932,1592932,1652857,1703082,1726221,1782922,1822032,1832952,1842903,1870062,1882912,1953197,1972437,1982932
陕西,移动,1346876,1357143,1363023,1372073,1389151,1399140,1472903,,1502933,1512913,1522923,1571923,1582933,1592933,1652859,1703083,1726222,1782923,1822033,1832953,1842904,1870063,1882913,1953240,1972438,1982933
陕西,移动,1346877,1357144,1363024,1372074,1389152,1399141,1472904,,1502934,1512914,1522924,1571924,1582934,1592934,1653283,1703084,1726223,1782924,1822034,1832954,1842905,1870064,1882914,1953292,1972439,1982934
陕西,移动,1346878,1357145,1363025,1372075,1389153,1399142,1472905,,1502935,1512915,1522925,1571925,1582935,1592935,1653328,1703085,1726224,1782925,1822035,1832955,1842906,1870065,1882915,1953380,1972440,1982935
陕西,移动,1346879,1357146,1363026,1372076,1389154,1399143,1472906,,1502936,1512916,1522926,1571926,1582936,1592936,1653329,1703086,1726225,1782926,1822036,1832956,1842907,1870066,1882916,1953391,1972441,1982936
陕西,移动,1346880,1357147,1363027,1372077,1389155,1399144,1472907,,1502937,1512917,1522927,1571927,1582937,1592937,1653382,1703087,1726226,1782927,1822037,1832957,1842908,1870067,1882917,1953411,1972442,1982937
陕西,移动,1346881,1357148,1363028,1372078,1389156,1399145,1472908,,1502938,1512918,1522928,1571928,1582938,1592938,1653905,1703088,1726227,1782928,1822038,1832958,1842909,1870068,1882918,1953480,1972443,1982938
陕西,移动,1346882,1357149,1363029,1372079,1389157,1399146,1472909,,1502939,1512919,1522929,1571929,1582939,1592939,1654029,1703089,1726228,1782929,1822039,1832959,1842910,1870069,1882919,1953553,1972444,1982939
陕西,移动,1346883,1357150,1363670,1375960,1389158,1399147,1472910,,1502940,1512920,1522930,1572190,1582940,1592940,1654041,1703090,1727428,1782930,1822040,1832960,1842911,1870070,1882920,1953636,1972445,1982940
陕西,移动,1346884,1357151,1363671,1375961,1389159,1399148,1472911,,1502941,1512921,1522931,1572191,1582941,1592941,1654236,1703091,1727429,1782931,1822041,1832961,1842912,1870071,1882921,1953708,1972446,1982941
陕西,移动,1346885,1357152,1363672,1375962,1389160,1399149,1472912,,1502942,1512922,1522932,1572192,1582942,1592942,1654409,1703092,1727430,1782932,1822042,1832962,1842913,1870072,1882922,1953715,1972447,1982942
陕西,移动,1346886,1357153,1363673,1375963,1389161,1399150,1472913,,1502943,1512923,1522933,1572193,1582943,1592943,1654459,1703093,1727431,1782933,1822043,1832963,1842914,1870073,1882923,1953716,1972448,1982943
陕西,移动,1346887,1357154,1363674,1375964,1389162,1399151,1472914,,1502944,1512924,1522934,1572194,1582944,1592944,1655029,1703094,1727435,1782934,1822044,1832964,1842915,1870074,1882924,1953717,1972449,1982944
陕西,移动,1346888,1357155,1363675,1375965,1389163,1399152,1472915,,1502945,1512925,1522935,1572195,1582945,1592945,1655247,1703095,1727455,1782935,1822045,1832965,1842916,1870075,1882925,1953718,1972450,1982945
陕西,移动,1346889,1357156,1363676,1375966,1389164,1399153,1472916,,1502946,1512926,1522936,1572196,1582946,1592946,1655248,1703096,1727473,1782936,1822046,1832966,1842917,1870076,1882926,1953728,1972451,1982946
陕西,移动,1346890,1357157,1363677,1375967,1389165,1399154,1472917,,1502947,1512927,1522937,1572197,1582947,1592947,1655544,1703097,1727477,1782937,1822047,1832967,1842918,1870077,1882927,1953738,1972452,1982947
陕西,移动,1346891,1357158,1363678,1375968,1389166,1399155,1472918,,1502948,1512928,1522938,1572198,1582948,1592948,1655707,1703098,1727499,1782938,1822048,1832968,1842919,1870078,1882928,1953846,1972453,1982948
陕西,移动,1346892,1357159,1363679,1375969,1389167,1399156,1472919,,1502949,1512929,1522939,1572199,1582949,1592949,1655712,1703099,1727515,1782939,1822049,1832969,1842920,1870079,1882929,1953847,1972454,1982949
陕西,移动,1346893,1357160,1363680,1375970,1389168,1399157,1472920,,1502950,1512930,1522940,1576090,1582950,1592950,1655717,1703100,1727516,1782940,1822050,1832970,1842921,1870080,1882930,1953848,1972455,1982960
陕西,移动,1346894,1357161,1363681,1375971,1389169,1399158,1472921,,1502951,1512931,1522941,1576091,1582951,1592951,1655721,1703101,1727517,1782941,1822051,1832971,1842922,1870081,1882931,1953901,1972557,1982961
陕西,移动,1346895,1357162,1363682,1375972,1389170,1399159,1472922,,1502952,1512932,1522942,1576092,1582952,1592952,1655757,1703102,1727518,1782942,1822052,1832972,1842923,1870082,1882932,1954660,1972558,1982962
陕西,移动,1346896,1357163,1363683,1375973,1389171,1399160,1472923,,1502953,1512933,1522943,1576093,1582953,1592953,1655900,1703103,1727519,1782943,1822053,1832973,1842924,1870083,1882933,1954661,1972559,1982963
陕西,移动,1346897,1357164,1363684,1375974,1389172,1399161,1472924,,1502954,1512934,1522944,1576094,1582954,1592954,1655908,1703104,1727526,1782944,1822054,1832974,1842925,1870084,1882934,1954662,1972660,1982964
陕西,移动,1346898,1357165,1363685,1375975,1389173,1399162,1472925,,1502955,1512935,1522945,1576095,1582955,1592955,1655912,1703941,1727527,1782945,1822055,1832975,1842926,1870085,1882935,1954663,1972911,1982965
陕西,移动,1346899,1357166,1363686,1375976,1389174,1399163,1472926,,1502956,1512936,1522946,1576096,1582956,1592956,1655914,1703942,1727528,1782946,1822056,1832976,1842927,1870086,1882936,1954664,1972912,1982966
陕西,移动,1347400,1357167,1363687,1375977,1389175,1399164,1472927,,1502957,1512937,1522947,1576097,1582957,1592957,1655915,1703943,1727530,1782947,1822057,1832977,1842928,1870087,1882937,1954665,1972913,1982967
陕西,移动,1347401,1357168,1363688,1375978,1389176,1399165,1472928,,1502958,1512938,1522948,1576098,1582958,1592958,1655916,1703944,1727554,1782948,1822058,1832978,1842929,1870088,1882938,1954666,1972914,1982968
陕西,移动,1347402,1357169,1363689,1375979,1389177,1399166,1472929,,1502959,1512939,1522949,1576099,1582959,1592959,1655918,1703945,1727704,1782949,1822059,1832979,1842930,1870089,1882939,1954667,1972915,1982969
陕西,移动,1347403,1357170,1364910,1375980,1389178,1399167,1472930,,1502960,1512940,1522950,1576910,1582960,1592960,1655962,1703946,1727714,1782950,1822060,1832980,1842931,1870090,1882940,1954668,1972916,1982970
陕西,移动,1347404,1357171,1364911,1375981,1389179,1399168,1472931,,1502961,1512941,1522951,1576911,1582961,1592961,1655963,1703947,1727724,1782951,1822061,1832981,1842932,1870091,1882941,1954669,1972917,1982971
