省份,运营商,133 号段,153 号段,162 号段,173 号段,174 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
陕西,电信,1332540,1531960,1625280,1731990,1740080,1772920,1804960,1814917,1899110,1902970,1919114,1939160,1992920
陕西,电信,1332541,1531961,1625281,1731991,1740081,1772921,1804961,1814918,1899111,1902971,1919115,1939161,1992921
陕西,电信,1332542,1531962,1625282,1731992,1740082,1772922,1804962,1814919,1899112,1902972,1919116,1939162,1992922
陕西,电信,1332543,1531963,1625283,1731993,1740083,1772923,1804963,1814920,1899113,1902973,1919117,1939163,1992923
陕西,电信,1332544,1531964,1625284,1731994,1740084,1772924,1804964,1814921,1899114,1902974,1919118,1939164,1992924
陕西,电信,1332545,1531965,1625285,1731995,1740085,1772925,1804965,1814922,1899115,1902975,1919119,1939165,1992925
陕西,电信,1332546,1531966,1625286,1731996,1740086,1772926,1804966,1814923,1899116,1902976,1919120,1939166,1992926
陕西,电信,1332547,1531967,1625287,1731997,1740087,1772927,1804967,1814924,1899117,1902977,1919121,1939167,1992927
陕西,电信,1332548,1531968,1625288,1731998,1740088,1772928,1804968,1814925,1899118,1902978,1919122,1939168,1992928
陕西,电信,1332549,1531969,1625289,1731999,1740089,1772929,1804969,1814926,1899119,1902979,1919123,1939169,1992929
陕西,电信,1333530,1531970,1625290,1734210,1740090,1772930,1806430,1814927,1899120,1902980,1919124,1939180,1992930
陕西,电信,1333531,1531971,1625291,1734211,1740091,1772931,1806431,1814928,1899121,1902981,1919125,1939181,1992931
陕西,电信,1333532,1531972,1625292,1734212,1740092,1772932,1806432,1814929,1899122,1902982,1919126,1939182,1992932
陕西,电信,1333533,1531973,1625293,1734213,1740093,1772933,1806433,1814930,1899123,1902983,1919127,1939183,1992933
陕西,电信,1333534,1531974,1625294,1734214,1740094,1772934,1806434,1814931,1899124,1902984,1919128,1939184,1992934
陕西,电信,1333535,1531975,1625295,1734215,1740095,1772935,1806435,1814932,1899125,1902985,1919129,1939185,1992935
陕西,电信,1333536,1531976,1625296,1734216,1740096,1772936,1806436,1814933,1899126,1902986,1919130,1939186,1992936
陕西,电信,1333537,1531977,1625297,1734217,1740097,1772937,1806437,1814934,1899127,1902987,1919131,1939187,1992937
陕西,电信,1333538,1531978,1625298,1734218,1740098,1772938,1806438,1814935,1899128,1902988,1919132,1939188,1992938
陕西,电信,1333539,1531979,1625299,1734219,1740099,1772939,1806439,1814936,1899129,1902989,1919133,1939189,1992939
陕西,电信,1333540,1531980,1627470,1734220,1740100,1772940,1806650,1814937,1899130,1903900,1919134,1939190,1992940
陕西,电信,1333541,1531981,1627471,1734221,1740101,1772941,1806651,1814938,1899131,1903901,1919135,1939191,1992941
陕西,电信,1333542,1531982,1627472,1734222,1740102,1772942,1806652,1814939,1899132,1903902,1919136,1939192,1992942
陕西,电信,1333543,1531983,1627473,1734223,1740103,1772943,1806653,1814940,1899133,1903903,1919137,1939193,1992943
陕西,电信,1333544,1531984,1627474,1734224,1740104,1772944,1806654,1814941,1899134,1903904,1919138,1939194,1992944
陕西,电信,1333545,1531985,1627475,1734225,1740105,1772945,1806655,1814942,1899135,1903905,1919139,1939195,1992945
陕西,电信,1333546,1531986,1627476,1734226,1740106,1772946,1806656,1814943,1899136,1903906,1919140,1939196,1992946
陕西,电信,1333547,1531987,1627477,1734227,1740107,1772947,1806657,1814944,1899137,1903907,1919141,1939197,1992947
陕西,电信,1333548,1531988,1627478,1734228,1740108,1772948,1806658,1814945,1899138,1903908,1919142,1939198,1992948
陕西,电信,1333549,1531989,1627479,1734229,1740109,1772949,1806659,1814946,1899139,1903909,1919143,1939199,1992949
陕西,电信,1334455,1531990,1627480,1734230,1740110,1772950,1806660,1814947,1899140,1903910,1919144,1939260,1992950
陕西,电信,1334456,1531991,1627481,1734231,1740111,1772951,1806661,1814948,1899141,1903911,1919145,1939261,1992951
陕西,电信,1334740,1531992,1627482,1734232,1740112,1772952,1806662,1814949,1899142,1903912,1919146,1939262,1992952
陕西,电信,1334741,1531993,1627483,1734233,1740113,1772953,1806663,1816170,1899143,1903913,1919147,1939263,1992953
陕西,电信,1334742,1531994,1627484,1734234,1740114,1772954,1806664,1816171,1899144,1903914,1919148,1939264,1992954
陕西,电信,1334743,1531995,1627485,1734235,1740115,1772955,1806665,1816172,1899145,1903915,1919149,1939265,1992955
陕西,电信,1334744,1531996,1627486,1734236,1740116,1772956,1806666,1816173,1899146,1903916,1919150,1939266,1992956
