省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
陕西,联通,1302851,1311921,1321961,1457214,1552951,1561961,,1673917,1714911,,1769111,1859101,1862921,
陕西,联通,1302852,1311922,1321962,1457215,1552952,1561962,,1673918,1714912,,1769112,1859102,1862922,
陕西,联通,1302853,1311923,1321977,1457216,1552953,1561963,,1673919,1714913,,1769113,1859103,1862923,
陕西,联通,1302854,1311924,1321982,1457217,1552954,1561964,,1674638,1714914,,1769114,1859104,1862924,
陕西,联通,1302855,1311925,1322000,1457218,1552955,1561965,,1674639,1714915,,1769115,1859105,1862925,
陕西,联通,1302856,1311926,1322001,1457219,1552956,1561966,,1674640,1714916,,1769116,1859106,1862926,
陕西,联通,1302857,1311927,1322002,1459440,1552957,1561967,,1674641,1714917,,1769117,1859107,1862927,
陕西,联通,1302858,1311928,1322003,1459441,1552958,1561968,,1674725,1714919,,1769118,1859108,1862928,
陕西,联通,1302859,1311929,1322004,1459442,1552959,1561969,,1674726,1714949,,1769119,1859109,1862929,
陕西,联通,1303290,1314910,1322005,1459443,1552960,1561970,,1674727,1714950,,1769120,1859110,1862930,
陕西,联通,1303291,1314911,1322006,1459444,1552961,1561971,,1674728,1714956,,1769121,1859111,1862931,
陕西,联通,1303292,1314912,1322007,1459445,1552962,1561972,,1674729,1714957,,1769122,1859112,1862932,
陕西,联通,1303293,1314913,1322008,1459446,1552963,1561973,,1674730,1714958,,1769123,1859113,1862933,
陕西,联通,1303294,1314914,1322009,1459447,1552964,1561974,,1674901,1714959,,1769124,1859114,1862934,
陕西,联通,1303295,1314915,1322700,1459450,1552965,1561975,,1674905,1714960,,1769125,1859115,1862935,
陕西,联通,1303296,1314916,1322701,1459451,1552966,1561976,,1674907,1714961,,1769126,1859116,1862936,
陕西,联通,1303297,1314917,1322702,1459452,1552967,1561977,,1674909,1714962,,1769127,1859117,1862937,
陕西,联通,1303298,1314918,1322703,1459453,1552968,1561978,,1674943,1714963,,1769128,1859118,1862938,
陕西,联通,1303299,1314919,1322704,1459454,1552969,1561979,,1674944,1714964,,1769129,1859119,1862939,
陕西,联通,1303840,1314920,1322705,1459455,1552970,1561980,,1675029,1714965,,1769130,1859120,1862940,
陕西,联通,1303841,1314921,1322706,1459456,1552971,1561981,,1675265,1714966,,1769131,1859121,1862941,
陕西,联通,1303842,1314922,1322707,1459457,1552972,1561982,,1675266,1714967,,1769132,1859122,1862942,
陕西,联通,1303843,1314923,1322708,1459458,1552973,1561983,,1675267,1714968,,1769133,1859123,1862943,
陕西,联通,1303844,1314924,1322709,1459459,1552974,1561984,,1675268,1714969,,1769134,1859124,1862944,
陕西,联通,1303845,1314925,1322770,1459460,1552975,1561985,,1675269,1714970,,1769135,1859125,1862945,
陕西,联通,1303846,1314926,1322771,1459461,1552976,1561986,,1675270,1714972,,1769136,1859126,1862946,
陕西,联通,1303847,1314927,1322772,1459462,1552977,1561987,,1675271,1714973,,1769137,1859127,1862947,
陕西,联通,1303848,1314928,1322773,1459463,1552978,1561988,,1675272,1714974,,1769138,1859128,1862948,
陕西,联通,1303849,1314929,1322774,1459464,1552979,1561989,,1675273,1714975,,1769139,1859129,1862949,
陕西,联通,1303850,1315200,1322775,1459465,1552980,1561990,,1675274,1714976,,1769195,1859130,1862950,
陕西,联通,1303851,1315201,1322776,1459466,1552981,1561991,,1675275,1714977,,1769196,1859131,1862951,
陕西,联通,1303852,1315202,1322777,1459467,1552982,1561992,,1675276,1714978,,1769197,1859132,1862952,
陕西,联通,1303853,1315203,1322778,1459468,1552983,1561993,,1675277,1714979,,1769198,1859133,1862953,
陕西,联通,1303854,1315204,1322779,1459469,1552984,1561994,,1675278,1715900,,1769199,1859134,1862954,
陕西,联通,1303855,1315205,1322780,1459470,1552985,1561995,,1675279,1715901,,,1859135,1862955,
陕西,联通,1303856,1315206,1322781,1459471,1552986,1561996,,1675280,1715902,,,1859136,1862956,
陕西,联通,1303857,1315207,1322782,1459472,1552987,1561997,,1675281,1715903,,,1859137,1862957,
陕西,联通,1303858,1315208,1322783,1459473,1552988,1561998,,1675282,1715904,,,1859138,1862958,
陕西,联通,1303859,1315209,1322784,1459474,1552989,1561999,,1675283,1715905,,,1859139,1862959,
陕西,联通,1303890,1315210,1322785,1459475,1552990,1566460,,1675284,1715906,,,1859140,1862960,
陕西,联通,1303891,1315211,1322786,1459476,1552991,1566461,,1675285,1715907,,,1859141,1862961,
陕西,联通,1303892,1315212,1322787,1459477,1552992,1566462,,1675286,1715908,,,1859142,1862962,
陕西,联通,1303893,1315213,1322788,1459478,1552993,1566463,,1675287,1715909,,,1859143,1862963,
陕西,联通,1303894,1315214,1322789,1459479,1552994,1566464,,1675288,1715910,,,1859144,1862964,
陕西,联通,1303895,1315215,1322790,1459480,1552995,1566465,,1675289,1715911,,,1859145,1862965,
陕西,联通,1303896,1315216,1322791,1459481,1552996,1566466,,1675290,1715912,,,1859146,1862966,
