省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
黑龙江,移动,,,,1374873,1384609,1394609,,,1509461,1514671,1524681,1577631,,,1652450,1705857,,,1824931,1834861,,1874631,1884691,,,
黑龙江,移动,,,,1374874,1384610,1394610,,,1509462,1514672,1524682,1577632,,,1652451,1705866,,,1824932,1834862,,1874632,1884692,,,
黑龙江,移动,,,,1374875,1384611,1394611,,,1509463,1514673,1524683,1577633,,,1652452,1706670,,,1824933,1834863,,1874633,1884693,,,
黑龙江,移动,,,,1374876,1384612,1394612,,,1509464,1514674,1524684,1577634,,,1652453,1706675,,,1824934,1834864,,1874634,1884694,,,
黑龙江,移动,,,,1374877,1384613,1394613,,,1509465,1514675,1524685,1577635,,,1652454,1706688,,,1824935,1834865,,1874635,1884695,,,
黑龙江,移动,,,,1374878,1384614,1394614,,,1509466,1514676,1524686,1577636,,,1652455,1706715,,,1824936,1834866,,1874636,1884696,,,
黑龙江,移动,,,,1374879,1384615,1394615,,,1509467,1514677,1524687,1577637,,,1652456,1706716,,,1824937,1834867,,1874637,1884697,,,
黑龙江,移动,,,,1374880,1384616,1394616,,,1509468,1514678,1524688,1577638,,,1652457,1706717,,,1824938,1834868,,1874638,1884698,,,
黑龙江,移动,,,,1374881,1384617,1394617,,,1509469,1514679,1524689,1577639,,,1652458,1706718,,,1824939,1834869,,1874639,1884699,,,
黑龙江,移动,,,,1374882,1384618,1394618,,,,1514680,1524690,1577640,,,1652459,1706719,,,1824940,,,1874640,,,,
黑龙江,移动,,,,1374883,1384619,1394619,,,,1514681,1524691,1577641,,,1652460,1706720,,,1824941,,,1874641,,,,
黑龙江,移动,,,,1374884,1384620,1394620,,,,1514682,1524692,1577642,,,1652461,1706721,,,1824942,,,1874642,,,,
黑龙江,移动,,,,1374890,1384621,1394621,,,,1514683,1524693,1577643,,,1652462,1706722,,,1824943,,,1874643,,,,
黑龙江,移动,,,,1374891,1384622,1394622,,,,1514684,1524694,1577644,,,1652464,1706723,,,1824944,,,1874644,,,,
黑龙江,移动,,,,1374892,1384623,1394623,,,,1514685,1524695,1577645,,,1652465,1706724,,,1824945,,,1874645,,,,
黑龙江,移动,,,,1374893,1384624,1394624,,,,1514686,1524696,1577646,,,1652466,1706725,,,1824946,,,1874646,,,,
