省份,运营商,133 号段,153 号段,162 号段,173 号段,174 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
贵州,电信,,,,,,,,,,1908587,,1939105,
贵州,电信,,,,,,,,,,1908588,,1939106,
贵州,电信,,,,,,,,,,1908589,,1939107,
贵州,电信,,,,,,,,,,1908590,,1939108,
贵州,电信,,,,,,,,,,1908591,,1939109,
贵州,电信,,,,,,,,,,1908592,,1939110,
贵州,电信,,,,,,,,,,1908593,,1939111,
贵州,电信,,,,,,,,,,1908594,,1939112,
贵州,电信,,,,,,,,,,1908595,,1939113,
贵州,电信,,,,,,,,,,1908596,,1939114,
贵州,电信,,,,,,,,,,1908597,,1939115,
贵州,电信,,,,,,,,,,1908598,,1939116,
贵州,电信,,,,,,,,,,1908599,,1939117,
贵州,电信,,,,,,,,,,,,1939118,
贵州,电信,,,,,,,,,,,,1939119,
贵州,电信,,,,,,,,,,,,1939120,
贵州,电信,,,,,,,,,,,,1939121,
贵州,电信,,,,,,,,,,,,1939122,
贵州,电信,,,,,,,,,,,,1939123,
贵州,电信,,,,,,,,,,,,1939124,
贵州,电信,,,,,,,,,,,,1939125,
贵州,电信,,,,,,,,,,,,1939126,
贵州,电信,,,,,,,,,,,,1939127,
贵州,电信,,,,,,,,,,,,1939128,
贵州,电信,,,,,,,,,,,,1939129,
贵州,电信,,,,,,,,,,,,1939130,
贵州,电信,,,,,,,,,,,,1939131,
贵州,电信,,,,,,,,,,,,1939132,
贵州,电信,,,,,,,,,,,,1939133,
贵州,电信,,,,,,,,,,,,1939134,
贵州,电信,,,,,,,,,,,,1939135,
贵州,电信,,,,,,,,,,,,1939136,
贵州,电信,,,,,,,,,,,,1939137,
贵州,电信,,,,,,,,,,,,1939138,
贵州,电信,,,,,,,,,,,,1939139,
贵州,电信,,,,,,,,,,,,1939170,
贵州,电信,,,,,,,,,,,,1939171,
贵州,电信,,,,,,,,,,,,1939172,
贵州,电信,,,,,,,,,,,,1939173,
贵州,电信,,,,,,,,,,,,1939174,
贵州,电信,,,,,,,,,,,,1939175,
贵州,电信,,,,,,,,,,,,1939176,
贵州,电信,,,,,,,,,,,,1939177,
贵州,电信,,,,,,,,,,,,1939178,
贵州,电信,,,,,,,,,,,,1939179,
贵州,电信,,,,,,,,,,,,1939500,
贵州,电信,,,,,,,,,,,,1939501,
贵州,电信,,,,,,,,,,,,1939502,
贵州,电信,,,,,,,,,,,,1939503,
贵州,电信,,,,,,,,,,,,1939504,
贵州,电信,,,,,,,,,,,,1939505,
贵州,电信,,,,,,,,,,,,1939506,
贵州,电信,,,,,,,,,,,,1939507,
贵州,电信,,,,,,,,,,,,1939508,
贵州,电信,,,,,,,,,,,,1939509,
贵州,电信,,,,,,,,,,,,1939520,
贵州,电信,,,,,,,,,,,,1939521,
贵州,电信,,,,,,,,,,,,1939522,
贵州,电信,,,,,,,,,,,,1939523,
贵州,电信,,,,,,,,,,,,1939524,
贵州,电信,,,,,,,,,,,,1939525,
贵州,电信,,,,,,,,,,,,1939526,
贵州,电信,,,,,,,,,,,,1939527,
贵州,电信,,,,,,,,,,,,1939528,
贵州,电信,,,,,,,,,,,,1939529,
贵州,电信,,,,,,,,,,,,1939530,
贵州,电信,,,,,,,,,,,,1939531,
贵州,电信,,,,,,,,,,,,1939532,
贵州,电信,,,,,,,,,,,,1939533,
贵州,电信,,,,,,,,,,,,1939534,
贵州,电信,,,,,,,,,,,,1939535,
贵州,电信,,,,,,,,,,,,1939536,
贵州,电信,,,,,,,,,,,,1939537,
贵州,电信,,,,,,,,,,,,1939538,
贵州,电信,,,,,,,,,,,,1939539,
贵州,电信,,,,,,,,,,,,1939610,
贵州,电信,,,,,,,,,,,,1939611,
贵州,电信,,,,,,,,,,,,1939612,
贵州,电信,,,,,,,,,,,,1939613,
贵州,电信,,,,,,,,,,,,1939614,
贵州,电信,,,,,,,,,,,,1939615,
