省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
江苏,移动,,,,,1386239,1396147,,,,1519572,,,,,,,,,,,,,,1957404,,
江苏,移动,,,,,1386240,1396148,,,,1519573,,,,,,,,,,,,,,1957405,,
江苏,移动,,,,,1386241,1396149,,,,1519574,,,,,,,,,,,,,,1957406,,
江苏,移动,,,,,1386242,1396150,,,,1519575,,,,,,,,,,,,,,1957407,,
江苏,移动,,,,,1386243,1396151,,,,1519576,,,,,,,,,,,,,,1957408,,
江苏,移动,,,,,1386244,1396152,,,,1519577,,,,,,,,,,,,,,1957409,,
江苏,移动,,,,,1386245,1396153,,,,1519578,,,,,,,,,,,,,,1957410,,
江苏,移动,,,,,1386246,1396154,,,,1519579,,,,,,,,,,,,,,1957411,,
江苏,移动,,,,,1386247,1396155,,,,1519580,,,,,,,,,,,,,,1957412,,
江苏,移动,,,,,1386248,1396156,,,,1519581,,,,,,,,,,,,,,1957413,,
江苏,移动,,,,,1386249,1396157,,,,1519582,,,,,,,,,,,,,,1957414,,
江苏,移动,,,,,1386250,1396158,,,,1519583,,,,,,,,,,,,,,1957415,,
江苏,移动,,,,,1386251,1396159,,,,1519584,,,,,,,,,,,,,,1957416,,
江苏,移动,,,,,1386252,1396160,,,,1519585,,,,,,,,,,,,,,1957417,,
江苏,移动,,,,,1386253,1396161,,,,1519586,,,,,,,,,,,,,,1957418,,
江苏,移动,,,,,1386254,1396162,,,,1519587,,,,,,,,,,,,,,1957419,,
江苏,移动,,,,,1386255,1396163,,,,1519588,,,,,,,,,,,,,,1957420,,
江苏,移动,,,,,1386256,1396164,,,,1519589,,,,,,,,,,,,,,1957421,,
江苏,移动,,,,,1386257,1396165,,,,1519590,,,,,,,,,,,,,,1957422,,
江苏,移动,,,,,1386258,1396166,,,,1519591,,,,,,,,,,,,,,1957423,,
江苏,移动,,,,,1386259,1396167,,,,1519592,,,,,,,,,,,,,,1957424,,
江苏,移动,,,,,1386260,1396168,,,,1519593,,,,,,,,,,,,,,1957425,,
江苏,移动,,,,,1386261,1396169,,,,1519594,,,,,,,,,,,,,,1957426,,
江苏,移动,,,,,1386262,1396170,,,,1519595,,,,,,,,,,,,,,1957427,,
江苏,移动,,,,,1386263,1396171,,,,1519596,,,,,,,,,,,,,,1957428,,
江苏,移动,,,,,1386264,1396172,,,,1519597,,,,,,,,,,,,,,1957429,,
江苏,移动,,,,,1386265,1396173,,,,1519598,,,,,,,,,,,,,,1957460,,
江苏,移动,,,,,1386266,1396174,,,,1519599,,,,,,,,,,,,,,1957461,,
江苏,移动,,,,,1386267,1396175,,,,,,,,,,,,,,,,,,1957462,,
江苏,移动,,,,,1386268,1396176,,,,,,,,,,,,,,,,,,1957463,,
江苏,移动,,,,,1386269,1396177,,,,,,,,,,,,,,,,,,1957464,,
江苏,移动,,,,,1386270,1396178,,,,,,,,,,,,,,,,,,1957465,,
江苏,移动,,,,,1386271,1396179,,,,,,,,,,,,,,,,,,1957466,,
江苏,移动,,,,,1386272,1396180,,,,,,,,,,,,,,,,,,1957467,,
江苏,移动,,,,,1386273,1396181,,,,,,,,,,,,,,,,,,1957468,,
江苏,移动,,,,,1386274,1396182,,,,,,,,,,,,,,,,,,1957469,,
江苏,移动,,,,,1386275,1396183,,,,,,,,,,,,,,,,,,1958040,,
江苏,移动,,,,,1386276,1396184,,,,,,,,,,,,,,,,,,1958041,,
江苏,移动,,,,,1386277,1396185,,,,,,,,,,,,,,,,,,1958042,,
江苏,移动,,,,,1386278,1396186,,,,,,,,,,,,,,,,,,1958043,,
江苏,移动,,,,,1386279,1396187,,,,,,,,,,,,,,,,,,1958044,,
江苏,移动,,,,,1386280,1396188,,,,,,,,,,,,,,,,,,1958045,,
江苏,移动,,,,,1386281,1396189,,,,,,,,,,,,,,,,,,1958046,,
江苏,移动,,,,,1386282,1396190,,,,,,,,,,,,,,,,,,1958047,,
江苏,移动,,,,,1386283,1396191,,,,,,,,,,,,,,,,,,1958048,,
江苏,移动,,,,,1386284,1396192,,,,,,,,,,,,,,,,,,1958049,,
江苏,移动,,,,,1386285,1396193,,,,,,,,,,,,,,,,,,1958140,,
江苏,移动,,,,,1386286,1396194,,,,,,,,,,,,,,,,,,1958141,,
江苏,移动,,,,,1386287,1396195,,,,,,,,,,,,,,,,,,1958142,,
江苏,移动,,,,,1386288,1396196,,,,,,,,,,,,,,,,,,1958143,,
江苏,移动,,,,,1386289,1396197,,,,,,,,,,,,,,,,,,1958144,,
江苏,移动,,,,,1386290,1396198,,,,,,,,,,,,,,,,,,1958145,,
江苏,移动,,,,,1386291,1396199,,,,,,,,,,,,,,,,,,1958146,,
江苏,移动,,,,,1386292,1396200,,,,,,,,,,,,,,,,,,1958147,,
江苏,移动,,,,,1386293,1396201,,,,,,,,,,,,,,,,,,1958148,,
江苏,移动,,,,,1386294,1396202,,,,,,,,,,,,,,,,,,1958149,,
江苏,移动,,,,,1386295,1396203,,,,,,,,,,,,,,,,,,1959888,,
江苏,移动,,,,,1386296,1396204,,,,,,,,,,,,,,,,,,1959990,,
江苏,移动,,,,,1386297,1396205,,,,,,,,,,,,,,,,,,1959991,,
江苏,移动,,,,,1386298,1396206,,,,,,,,,,,,,,,,,,1959992,,
江苏,移动,,,,,1386299,1396207,,,,,,,,,,,,,,,,,,1959993,,
江苏,移动,,,,,,1396208,,,,,,,,,,,,,,,,,,1959994,,
江苏,移动,,,,,,1396209,,,,,,,,,,,,,,,,,,1959995,,
江苏,移动,,,,,,1396210,,,,,,,,,,,,,,,,,,1959996,,
江苏,移动,,,,,,1396211,,,,,,,,,,,,,,,,,,1959997,,
江苏,移动,,,,,,1396212,,,,,,,,,,,,,,,,,,1959998,,
江苏,移动,,,,,,1396213,,,,,,,,,,,,,,,,,,1959999,,
江苏,移动,,,,,,1396214,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396215,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396216,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396217,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396218,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396219,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396220,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396221,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396222,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396223,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396224,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396225,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396226,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396227,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396228,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396229,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396230,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396231,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396232,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396233,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396234,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396235,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396236,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396237,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396238,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396239,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396240,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396241,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396242,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396243,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396244,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396245,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396246,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396247,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396248,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396249,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396250,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396251,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396252,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396253,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396254,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396255,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396256,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396257,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396258,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396259,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396260,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396261,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396262,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396263,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396264,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396265,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396266,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396267,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396268,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396269,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396270,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396271,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396272,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396273,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396274,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396275,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396276,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396277,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396278,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396279,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396280,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396281,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396282,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396283,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396284,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396285,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396286,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396287,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396288,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396289,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396290,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396291,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396292,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396293,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396294,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396295,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396296,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396297,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396298,,,,,,,,,,,,,,,,,,,,
江苏,移动,,,,,,1396299,,,,,,,,,,,,,,,,,,,,
