省份,运营商,130 号段,131 号段,132 号段,145 号段,146 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
江苏,联通,1305293,1318206,1326075,1455112,1460398,,,,1676133,1716528,,1769671,1855298,1866218,
江苏,联通,1305294,1318207,1326076,1455113,1460399,,,,1676134,1716529,,1769672,1855299,1866219,
江苏,联通,1305295,1318208,1326077,1455114,1460400,,,,1676135,1716620,,1769673,1855600,1866220,
江苏,联通,1305296,1318209,1326078,1455115,1460401,,,,1676136,1716621,,1769674,1855601,1866221,
江苏,联通,1305297,1318210,1326079,1455116,1460402,,,,1676137,1716622,,1769675,1855602,1866222,
江苏,联通,1305298,1318211,1326080,1455117,1460403,,,,1676138,1716623,,1769676,1855603,1866223,
江苏,联通,1305299,1318212,1326081,1455118,1460404,,,,1676139,1716624,,1769677,1855604,1866224,
江苏,联通,1305600,1318213,1326082,1455119,1460405,,,,1676140,1716625,,1769678,1855605,1866225,
江苏,联通,1305601,1318214,1326083,1455120,1460406,,,,1676141,1716626,,1769679,1855606,1866226,
江苏,联通,1305602,1318215,1326084,1455121,1460407,,,,1676142,1716627,,1769680,1855607,1866227,
江苏,联通,1305603,1318216,1326085,1455122,1460408,,,,1676143,1716628,,1769681,1855608,1866228,
江苏,联通,1305604,1318217,1326086,1455123,1460409,,,,1676144,1716629,,1769682,1855609,1866229,
江苏,联通,1305605,1318218,1326087,1455124,1460410,,,,1676145,1716630,,1769683,1855610,1866230,
江苏,联通,1305606,1318219,1326088,1455125,1460411,,,,1676146,1716631,,1769684,1855611,1866231,
江苏,联通,1305607,1318220,1326090,1455126,1460412,,,,1676147,1716632,,1769685,1855612,1866232,
江苏,联通,1305608,1318221,1326091,1455127,1460413,,,,1676148,1716633,,1769686,1855613,1866233,
江苏,联通,1305609,1318222,1326092,1455128,1460414,,,,1676149,1716634,,1769687,1855614,1866234,
江苏,联通,1305610,1318223,1326093,1455129,1460415,,,,1676150,1716635,,1769688,1855615,1866235,
江苏,联通,1305611,1318224,1326094,1455130,1460416,,,,1676151,1716636,,1769689,1855616,1866236,
江苏,联通,1305612,1318225,1326095,1455131,1460417,,,,1676152,1716637,,1769690,1855617,1866237,
江苏,联通,1305613,1318226,1326096,1455132,1460418,,,,1676153,1716638,,1769691,1855618,1866238,
江苏,联通,1305614,1318227,1326097,1455133,1460419,,,,1676154,1716639,,1769692,1855619,1866239,
江苏,联通,1305615,1318228,1326098,1455134,1460420,,,,1676155,1716640,,1769693,1855620,1866240,
江苏,联通,1305616,1318229,1326099,1455135,1460421,,,,1676156,1716641,,1769694,1855621,1866241,
江苏,联通,1305617,1318230,1327000,1455136,1460422,,,,1676157,1716642,,1769695,1855622,1866242,
江苏,联通,1305618,1318231,1327001,1455137,1460423,,,,1676158,1716643,,1769696,1855623,1866243,
江苏,联通,1305619,1318232,1327002,1455138,1460424,,,,1676159,1716644,,1769697,1855624,1866244,
江苏,联通,1305620,1318233,1327003,1455139,1460425,,,,1676160,1716645,,1769698,1855625,1866245,
江苏,联通,1305621,1318234,1327004,1455140,1460426,,,,1676161,1716646,,1769699,1855626,1866246,
江苏,联通,1305622,1318235,1327005,1455141,1460427,,,,1676162,1716647,,,1855627,1866247,
江苏,联通,1305623,1318236,1327006,1455142,1460428,,,,1676163,1716648,,,1855628,1866248,
江苏,联通,1305624,1318237,1327007,1455143,1460429,,,,1676164,1716649,,,1855629,1866249,
江苏,联通,1305625,1318238,1327008,1455144,1460430,,,,1676165,1716650,,,1855670,1866250,
江苏,联通,1305626,1318239,1327009,1455145,1460431,,,,1676166,1716651,,,1855671,1866251,
江苏,联通,1305627,1318240,1327010,1455146,1460432,,,,1676167,1716652,,,1855672,1866252,
江苏,联通,1305628,1318241,1327011,1455147,1460433,,,,1676168,1716653,,,1855673,1866253,
江苏,联通,1305629,1318242,1327012,1455148,1460434,,,,1676169,1716654,,,1855674,1866254,
江苏,联通,1305630,1318243,1327013,1455149,1460435,,,,1676170,1716655,,,1855675,1866255,
江苏,联通,1305631,1318244,1327014,1455150,1460436,,,,1676171,1716656,,,1855676,1866256,
江苏,联通,1305632,1318245,1327015,1455151,1460437,,,,1676172,1716657,,,1855677,1866257,
江苏,联通,1305633,1318246,1327016,1455152,1460438,,,,1676173,1716658,,,1855678,1866258,
江苏,联通,1305634,1318247,1327017,1455153,1460439,,,,1676174,1716659,,,1855679,1866259,
江苏,联通,1305635,1318248,1327018,1455154,1460440,,,,1676175,1717050,,,1855680,1866260,
江苏,联通,1305636,1318249,1327019,1455155,1460441,,,,1676176,1717051,,,1855681,1866261,
江苏,联通,1305637,1318250,1327020,1455156,1460442,,,,1676177,1717052,,,1855682,1866262,
江苏,联通,1305638,1318251,1327021,1455157,1460443,,,,1676178,1717053,,,1855683,1866263,
江苏,联通,1305639,1318252,1327022,1455158,1460444,,,,1676179,1717054,,,1855684,1866264,
江苏,联通,1305700,1318253,1327023,1455159,1460445,,,,1676180,1717055,,,1855685,1866265,
江苏,联通,1305701,1318254,1327024,1455160,1460446,,,,1676181,1717056,,,1855686,1866266,
江苏,联通,1305702,1318255,1327025,1455161,1460447,,,,1676182,1717057,,,1855687,1866267,
江苏,联通,1305703,1318256,1327026,1455162,1460448,,,,1676183,1717058,,,1855688,1866268,
江苏,联通,1305704,1318257,1327027,1455163,1460449,,,,1676184,1717059,,,1855689,1866269,
江苏,联通,1305705,1318258,1327028,1455164,1460450,,,,1676185,1717330,,,1855690,1866270,
江苏,联通,1305706,1318259,1327029,1455165,1460451,,,,1676186,1717331,,,1855691,1866271,
江苏,联通,1305707,1318260,1327032,1455166,1460452,,,,1676187,1717332,,,1855692,1866272,
江苏,联通,1305708,1318261,1327033,1455167,1460453,,,,1676188,1717333,,,1855693,1866273,
江苏,联通,1305709,1318262,1327035,1455168,1460454,,,,1676189,1717334,,,1855694,1866274,
江苏,联通,1305710,1318263,1327036,1455169,1460455,,,,1676190,1717335,,,1855695,1866275,
江苏,联通,1305711,1318264,1327037,1455170,1460456,,,,1676191,1717336,,,1855696,1866276,
江苏,联通,1305712,1318265,1327038,1455171,1460457,,,,1676192,1717337,,,1855697,1866277,
江苏,联通,1305713,1318266,1327039,1455172,1460458,,,,1676193,1717338,,,1855698,1866278,
江苏,联通,1305714,1318267,1327040,1455173,1460459,,,,1676194,1717339,,,1855699,1866279,
江苏,联通,1305715,1318268,1327041,1455174,1460460,,,,1676195,1717340,,,,1866280,
江苏,联通,1305716,1318269,1327042,1455175,1460461,,,,1676196,1717341,,,,1866281,
江苏,联通,1305717,1318270,1327043,1455176,1460462,,,,1676197,1717342,,,,1866282,
江苏,联通,1305718,1318271,1327044,1455177,1460463,,,,1676198,1717343,,,,1866283,
江苏,联通,1305719,1318272,1327045,1455178,1460464,,,,1676742,1717344,,,,1866284,
江苏,联通,1305720,1318273,1327046,1455179,1460465,,,,1676822,1717345,,,,1866285,
江苏,联通,1305721,1318274,1327047,1455180,1460466,,,,1676930,1717346,,,,1866286,
江苏,联通,1305722,1318275,1327048,1455181,1460467,,,,1677025,1717347,,,,1866287,
江苏,联通,1305723,1318276,1327050,1455182,1460468,,,,1677510,1717348,,,,1866288,
江苏,联通,1305724,1318277,1327051,1455183,1460469,,,,1677511,1717349,,,,1866289,
江苏,联通,1305725,1318278,1327052,1455184,1460470,,,,1677512,1717510,,,,1866290,
江苏,联通,1305726,1318279,1327053,1455185,1460471,,,,1677513,1717511,,,,1866291,
江苏,联通,1305727,1318280,1327054,1455186,1460472,,,,1677514,1717512,,,,1866292,
江苏,联通,1305728,1318281,1327055,1455187,1460473,,,,1677515,1717513,,,,1866293,
江苏,联通,1305729,1318282,1327056,1455188,1460474,,,,1677516,1717514,,,,1866294,
江苏,联通,1305730,1318283,1327057,1455189,1460475,,,,1677517,1717515,,,,1866295,
江苏,联通,1305731,1318284,1327058,1455190,1460476,,,,1677518,1717516,,,,1866296,
江苏,联通,1305732,1318285,1327059,1455191,1460477,,,,1677519,1717517,,,,1866297,
江苏,联通,1305733,1318286,1327060,1455192,1460478,,,,1677523,1717518,,,,1866298,
江苏,联通,1305734,1318287,1327061,1455193,1460479,,,,1677527,1717519,,,,1866299,
江苏,联通,1305735,1318288,1327062,1455194,1460480,,,,1678125,1717520,,,,1869490,
江苏,联通,1305736,1318289,1327066,1455195,1460481,,,,1678134,1717521,,,,1869491,
江苏,联通,1305737,1318290,1327067,1455196,1460482,,,,1678148,1717522,,,,1869492,
江苏,联通,1305738,1318291,1327068,1455197,1460483,,,,1678149,1717523,,,,1869493,
江苏,联通,1305739,1318292,1327069,1455198,1460484,,,,1678150,1717524,,,,1869494,
江苏,联通,1305740,1318293,1327070,1455199,1460485,,,,1678151,1717525,,,,1869495,
江苏,联通,1305741,1318294,1327071,1455200,1460486,,,,1678152,1717526,,,,1869496,
江苏,联通,1305742,1318295,1327072,1455201,1460487,,,,1678158,1717527,,,,1869497,
江苏,联通,1305743,1318296,1327073,1455202,1460488,,,,1678160,1717528,,,,1869498,
江苏,联通,1305744,1318297,1327074,1455203,1460489,,,,1678169,1717529,,,,1869499,
江苏,联通,1305745,1318298,1327075,1455204,1460490,,,,1678172,1717620,,,,,
江苏,联通,1305746,1318299,1327076,1455205,1460491,,,,1678192,1717621,,,,,
江苏,联通,1305747,1318640,1327077,1455206,1460492,,,,1678214,1717622,,,,,
江苏,联通,1305748,1318641,1327078,1455207,1460493,,,,1678215,1717623,,,,,
江苏,联通,1305749,1318642,1327079,1455208,1460494,,,,1678231,1717624,,,,,
江苏,联通,1305750,1318643,1327080,1455209,1460495,,,,1678238,1717625,,,,,
江苏,联通,1305751,1318644,1327081,1455210,1460496,,,,1678241,1717626,,,,,
江苏,联通,1305752,1318645,1327082,1455211,1460497,,,,1678242,1717627,,,,,
江苏,联通,1305753,1318646,1327083,1455212,1460498,,,,1678250,1717628,,,,,
江苏,联通,1305754,1318647,1327084,1455213,1460499,,,,1678257,1717629,,,,,
江苏,联通,1305755,1318648,1327085,1455214,1460500,,,,1678258,1717630,,,,,
江苏,联通,1305756,1318649,1327086,1455215,1460501,,,,1678275,1717631,,,,,
江苏,联通,1305757,1318650,1327087,1455216,1460502,,,,1678512,1717632,,,,,
江苏,联通,1305758,1318651,1327088,1455217,1460503,,,,1678513,1717633,,,,,
江苏,联通,1305759,1318652,1327089,1455218,1460504,,,,1678531,1717634,,,,,
江苏,联通,1305760,1318653,1327090,1455219,1460505,,,,1678545,1717635,,,,,
江苏,联通,1305761,1318654,1327091,1455220,1460506,,,,1678562,1717636,,,,,
江苏,联通,1305762,1318655,1327092,1455221,1460507,,,,1678571,1717637,,,,,
江苏,联通,1305763,1318656,1327093,1455222,1460508,,,,1678602,1717638,,,,,
江苏,联通,1305764,1318657,1327094,1455223,1460509,,,,1678603,1717639,,,,,
江苏,联通,1305765,1318658,1327095,1455224,1460510,,,,1678604,1717640,,,,,
江苏,联通,1305766,1318659,1327096,1455225,1460511,,,,1678615,1717641,,,,,
江苏,联通,1305767,1318660,1327097,1455226,1460512,,,,1678627,1717642,,,,,
江苏,联通,1305768,1318661,1327098,1455227,1460513,,,,1678631,1717643,,,,,
江苏,联通,1305769,1318662,1327099,1455228,1460514,,,,1678632,1717644,,,,,
江苏,联通,1306250,1318663,1327510,1455229,1460515,,,,1678687,1717645,,,,,
江苏,联通,1306251,1318664,1327511,1455230,1460516,,,,1678726,1717646,,,,,
江苏,联通,1306252,1318665,1327512,1455231,1460517,,,,1678727,1717647,,,,,
江苏,联通,1306253,1318666,1327513,1455232,1460518,,,,1678728,1717648,,,,,
江苏,联通,1306254,1318667,1327514,1455233,1460519,,,,1678729,1717649,,,,,
江苏,联通,1306255,1318668,1327515,1455234,1460520,,,,1678730,1717650,,,,,
江苏,联通,1306256,1318669,1327516,1455235,1460521,,,,1678731,1717651,,,,,
江苏,联通,1306257,1319640,1327517,1455236,1460522,,,,1678823,1717652,,,,,
江苏,联通,1306258,1319641,1327518,1455237,1460523,,,,1678825,1717653,,,,,
江苏,联通,1306259,1319642,1327519,1455238,1460524,,,,1678864,1717654,,,,,
江苏,联通,1306290,1319643,1327520,1455239,1460525,,,,1678870,1717655,,,,,
江苏,联通,1306291,1319644,1327521,1455240,1460526,,,,1678874,1717656,,,,,
江苏,联通,1306292,1319645,1327522,1455241,1460527,,,,1678876,1717657,,,,,
江苏,联通,1306293,1319646,1327523,1455242,1460528,,,,1678878,1717658,,,,,
江苏,联通,1306294,1319647,1327524,1455243,1460529,,,,1678881,1717659,,,,,
江苏,联通,1306295,1319648,1327525,1455244,1460530,,,,1678905,1718330,,,,,
江苏,联通,1306296,1319649,1327526,1455245,1460531,,,,1678950,1718331,,,,,
江苏,联通,1306297,1319650,1327527,1455246,1460532,,,,1678973,1718332,,,,,
江苏,联通,1306298,1319651,1327528,1455247,1460533,,,,1678984,1718333,,,,,
江苏,联通,1306299,1319652,1327529,1455248,1460534,,,,1679025,1718334,,,,,
江苏,联通,1306350,1319653,1327610,1455249,1460535,,,,1679510,1718335,,,,,
江苏,联通,1306351,1319654,1327611,1455250,1460536,,,,1679511,1718336,,,,,
江苏,联通,1306352,1319655,1327612,1455251,1460537,,,,1679512,1718337,,,,,
江苏,联通,1306353,1319656,1327613,1455252,1460538,,,,1679513,1718338,,,,,
江苏,联通,1306354,1319657,1327614,1455253,1460539,,,,1679514,1718339,,,,,
江苏,联通,1306355,1319658,1327615,1455254,1460540,,,,1679515,1718340,,,,,
江苏,联通,1306356,1319659,1327616,1455255,1460541,,,,1679516,1718341,,,,,
江苏,联通,1306357,1319660,1327617,1455256,1460542,,,,1679517,1718342,,,,,
江苏,联通,1306358,1319661,1327618,1455257,1460543,,,,1679518,1718343,,,,,
江苏,联通,1306359,1319662,1327619,1455258,1460544,,,,1679519,1718344,,,,,
江苏,联通,1306360,1319663,1327620,1455259,1460545,,,,1679523,1718345,,,,,
江苏,联通,1306361,1319664,1327621,1455260,1460546,,,,1679527,1718346,,,,,
江苏,联通,1306362,1319665,1327622,1455261,1460547,,,,,1718347,,,,,
江苏,联通,1306363,1319666,1327623,1455262,1460548,,,,,1718348,,,,,
江苏,联通,1306364,1319667,1327624,1455263,1460549,,,,,1718349,,,,,
江苏,联通,1306365,1319668,1327625,1455264,1460700,,,,,1718510,,,,,
江苏,联通,1306366,1319669,1327626,1455265,1460701,,,,,1718511,,,,,
江苏,联通,1306367,1319670,1327627,1455266,1460702,,,,,1718512,,,,,
江苏,联通,1306368,1319671,1327628,1455267,1460703,,,,,1718513,,,,,
江苏,联通,1306369,1319672,1327629,1455268,1460704,,,,,1718514,,,,,
江苏,联通,1306370,1319673,1327650,1455269,1460705,,,,,1718515,,,,,
江苏,联通,1306371,1319674,1327651,1455270,1460706,,,,,1718516,,,,,
江苏,联通,1306372,1319675,1327652,1455271,1460707,,,,,1718517,,,,,
江苏,联通,1306373,1319676,1327653,1455272,1460708,,,,,1718518,,,,,
江苏,联通,1306374,1319677,1327654,1455273,1460709,,,,,1718519,,,,,
江苏,联通,1306375,1319678,1327655,1455274,1460710,,,,,1718520,,,,,
江苏,联通,1306376,1319679,1327656,1455275,1460711,,,,,1718521,,,,,
江苏,联通,1306377,1319680,1327657,1455276,1460712,,,,,1718522,,,,,
江苏,联通,1306378,1319681,1327658,1455277,1460713,,,,,1718523,,,,,
江苏,联通,1306379,1319682,1327659,1455278,1460714,,,,,1718524,,,,,
江苏,联通,1306380,1319683,1327660,1455279,1460715,,,,,1718525,,,,,
江苏,联通,1306381,1319684,1327661,1455280,1460716,,,,,1718526,,,,,
江苏,联通,1306382,1319685,1327662,1455281,1460717,,,,,1718527,,,,,
江苏,联通,1306383,1319686,1327663,1455282,1460718,,,,,1718528,,,,,
江苏,联通,1306384,1319687,1327664,1455283,1460719,,,,,1718529,,,,,
江苏,联通,1306385,1319688,1327665,1455284,1460720,,,,,1718620,,,,,
江苏,联通,1306386,1319689,1327666,1455285,1460721,,,,,1718621,,,,,
江苏,联通,1306387,1319690,1327667,1455286,1460722,,,,,1718622,,,,,
江苏,联通,1306388,1319691,1327668,1455287,1460723,,,,,1718623,,,,,
江苏,联通,1306389,1319692,1327669,1455288,1460724,,,,,1718624,,,,,
江苏,联通,1306390,1319693,1328510,1455289,1460725,,,,,1718625,,,,,
江苏,联通,1306391,1319694,1328511,1455290,1460726,,,,,1718626,,,,,
江苏,联通,1306392,1319695,1328512,1455291,1460727,,,,,1718627,,,,,
江苏,联通,1306393,1319696,1328513,1455292,1460728,,,,,1718628,,,,,
江苏,联通,1306394,1319697,1328514,1455293,1460729,,,,,1718629,,,,,
江苏,联通,1306395,1319698,1328515,1455294,1460730,,,,,1718630,,,,,
江苏,联通,1306396,1319699,1328516,1455295,1460731,,,,,1718631,,,,,
江苏,联通,1306397,,1328517,1455296,1460732,,,,,1718632,,,,,
江苏,联通,1306398,,1328518,1455297,1460733,,,,,1718633,,,,,
江苏,联通,1306399,,1328519,1455298,1460734,,,,,1718634,,,,,
江苏,联通,1306480,,1328520,1455299,1460735,,,,,1718635,,,,,
江苏,联通,1306481,,1328521,1455300,1460736,,,,,1718636,,,,,
江苏,联通,1306482,,1328522,1455301,1460737,,,,,1718637,,,,,
江苏,联通,1306483,,1328523,1455302,1460738,,,,,1718638,,,,,
江苏,联通,1306484,,1328524,1455303,1460739,,,,,1718639,,,,,
江苏,联通,1306485,,1328525,1455304,1460740,,,,,1718640,,,,,
江苏,联通,1306486,,1328526,1455305,1460741,,,,,1718641,,,,,
江苏,联通,1306487,,1328527,1455306,1460742,,,,,1718642,,,,,
江苏,联通,1306488,,1328528,1455307,1460743,,,,,1718643,,,,,
江苏,联通,1306489,,1328529,1455308,1460744,,,,,1718644,,,,,
江苏,联通,1306490,,1329100,1455309,1460745,,,,,1718645,,,,,
江苏,联通,1306491,,1329101,1455310,1460746,,,,,1718646,,,,,
江苏,联通,1306492,,1329102,1455311,1460747,,,,,1718647,,,,,
江苏,联通,1306493,,1329103,1455312,1460748,,,,,1718648,,,,,
江苏,联通,1306494,,1329105,1455313,1460749,,,,,1718649,,,,,
江苏,联通,1306495,,1329108,1455314,1460750,,,,,1718650,,,,,
江苏,联通,1306496,,1329109,1455315,1460751,,,,,1718651,,,,,
江苏,联通,1306497,,1329110,1455316,1460752,,,,,1718652,,,,,
江苏,联通,1306498,,1329111,1455317,1460753,,,,,1718653,,,,,
江苏,联通,1306499,,1329112,1455318,1460754,,,,,1718654,,,,,
江苏,联通,1307250,,1329113,1455319,1460755,,,,,1718655,,,,,
江苏,联通,1307251,,1329114,1455320,1460756,,,,,1718656,,,,,
江苏,联通,1307252,,1329115,1455321,1460757,,,,,1718657,,,,,
江苏,联通,1307253,,1329116,1455322,1460758,,,,,1718658,,,,,
江苏,联通,1307254,,1329117,1455323,1460759,,,,,1718659,,,,,
江苏,联通,1307255,,1329118,1455324,1460760,,,,,1719330,,,,,
江苏,联通,1307256,,1329119,1455325,1460761,,,,,1719331,,,,,
江苏,联通,1307257,,1329120,1455326,1460762,,,,,1719332,,,,,
江苏,联通,1307258,,1329121,1455327,1460763,,,,,1719333,,,,,
江苏,联通,1307259,,1329122,1455328,1460764,,,,,1719334,,,,,
江苏,联通,1307320,,1329123,1455329,1460765,,,,,1719335,,,,,
江苏,联通,1307321,,1329124,1455330,1460766,,,,,1719336,,,,,
江苏,联通,1307322,,1329125,1455331,1460767,,,,,1719337,,,,,
江苏,联通,1307323,,1329126,1455332,1460768,,,,,1719338,,,,,
江苏,联通,1307324,,1329127,1455333,1460769,,,,,1719339,,,,,
江苏,联通,1307325,,1329128,1455334,1460770,,,,,1719340,,,,,
江苏,联通,1307326,,1329129,1455335,1460771,,,,,1719341,,,,,
江苏,联通,1307327,,1329130,1455336,1460772,,,,,1719342,,,,,
江苏,联通,1307328,,1329131,1455337,1460773,,,,,1719343,,,,,
江苏,联通,1307329,,1329132,1455338,1460774,,,,,1719344,,,,,
江苏,联通,1307330,,1329133,1455339,1460775,,,,,1719345,,,,,
江苏,联通,1307331,,1329134,1455340,1460776,,,,,1719346,,,,,
江苏,联通,1307332,,1329135,1455341,1460777,,,,,1719347,,,,,
江苏,联通,1307333,,1329136,1455342,1460778,,,,,1719348,,,,,
江苏,联通,1307334,,1329137,1455343,1460779,,,,,1719349,,,,,
江苏,联通,1307335,,1329138,1455344,1460780,,,,,1719510,,,,,
江苏,联通,1307336,,1329139,1455345,1460781,,,,,1719511,,,,,
江苏,联通,1307337,,1329510,1455346,1460782,,,,,1719512,,,,,
江苏,联通,1307338,,1329511,1455347,1460783,,,,,1719513,,,,,
江苏,联通,1307339,,1329512,1455348,1460784,,,,,1719514,,,,,
江苏,联通,1307340,,1329513,1455349,1460785,,,,,1719515,,,,,
江苏,联通,1307341,,1329514,1455350,1460786,,,,,1719516,,,,,
江苏,联通,1307342,,1329515,1455351,1460787,,,,,1719517,,,,,
江苏,联通,1307343,,1329516,1455352,1460788,,,,,1719518,,,,,
江苏,联通,1307344,,1329517,1455353,1460789,,,,,1719519,,,,,
江苏,联通,1307345,,1329518,1455354,1460790,,,,,1719520,,,,,
江苏,联通,1307346,,1329519,1455355,1460791,,,,,1719521,,,,,
江苏,联通,1307347,,1329520,1455356,1460792,,,,,1719522,,,,,
江苏,联通,1307348,,1329521,1455357,1460793,,,,,1719523,,,,,
江苏,联通,1307349,,1329522,1455358,1460794,,,,,1719524,,,,,
江苏,联通,1308250,,1329523,1455359,1460795,,,,,1719525,,,,,
江苏,联通,1308251,,1329524,1455360,1460796,,,,,1719526,,,,,
江苏,联通,1308252,,1329525,1455361,1460797,,,,,1719527,,,,,
江苏,联通,1308253,,1329526,1455362,1460798,,,,,1719528,,,,,
江苏,联通,1308254,,1329527,1455363,1460799,,,,,1719529,,,,,
江苏,联通,1308255,,1329528,1455364,1460800,,,,,1719620,,,,,
江苏,联通,1308256,,1329529,1455365,1460801,,,,,1719621,,,,,
江苏,联通,1308257,,,1455366,1460802,,,,,1719622,,,,,
江苏,联通,1308258,,,1455367,1460803,,,,,1719623,,,,,
江苏,联通,1308259,,,1455368,1460804,,,,,1719624,,,,,
江苏,联通,1308350,,,1455369,1460805,,,,,1719625,,,,,
江苏,联通,1308351,,,1455370,1460806,,,,,1719626,,,,,
江苏,联通,1308352,,,1455371,1460807,,,,,1719627,,,,,
江苏,联通,1308353,,,1455372,1460808,,,,,1719628,,,,,
江苏,联通,1308354,,,1455373,1460809,,,,,1719629,,,,,
江苏,联通,1308355,,,1455374,1460810,,,,,1719630,,,,,
江苏,联通,1308356,,,1455375,1460811,,,,,1719631,,,,,
江苏,联通,1308357,,,1455376,1460812,,,,,1719632,,,,,
江苏,联通,1308358,,,1455377,1460813,,,,,1719633,,,,,
江苏,联通,1308359,,,1455378,1460814,,,,,1719634,,,,,
江苏,联通,1309015,,,1455379,1460815,,,,,1719635,,,,,
江苏,联通,1309200,,,1455380,1460816,,,,,1719636,,,,,
江苏,联通,1309201,,,1455381,1460817,,,,,1719637,,,,,
江苏,联通,1309202,,,1455382,1460818,,,,,1719638,,,,,
江苏,联通,1309203,,,1455383,1460819,,,,,1719639,,,,,
江苏,联通,1309204,,,1455384,1460820,,,,,1719640,,,,,
江苏,联通,1309205,,,1455385,1460821,,,,,1719641,,,,,
江苏,联通,1309206,,,1455386,1460822,,,,,1719642,,,,,
江苏,联通,1309207,,,1455387,1460823,,,,,1719643,,,,,
江苏,联通,1309208,,,1455388,1460824,,,,,1719644,,,,,
江苏,联通,1309209,,,1455389,1460825,,,,,1719645,,,,,
江苏,联通,1309210,,,1455390,1460826,,,,,1719646,,,,,
江苏,联通,1309211,,,1455391,1460827,,,,,1719647,,,,,
江苏,联通,1309212,,,1455392,1460828,,,,,1719648,,,,,
江苏,联通,1309213,,,1455393,1460829,,,,,1719649,,,,,
江苏,联通,1309214,,,1455394,1460830,,,,,1719650,,,,,
江苏,联通,1309215,,,1455395,1460831,,,,,1719651,,,,,
江苏,联通,1309216,,,1455396,1460832,,,,,1719652,,,,,
江苏,联通,1309217,,,1455397,1460833,,,,,1719653,,,,,
江苏,联通,1309218,,,1455398,1460834,,,,,1719654,,,,,
江苏,联通,1309219,,,1455399,1460835,,,,,1719655,,,,,
江苏,联通,1309220,,,1455400,1460836,,,,,1719656,,,,,
江苏,联通,1309221,,,1455401,1460837,,,,,1719657,,,,,
江苏,联通,1309222,,,1455402,1460838,,,,,1719658,,,,,
江苏,联通,1309223,,,1455403,1460839,,,,,1719659,,,,,
江苏,联通,1309224,,,1455404,1460840,,,,,,,,,,
江苏,联通,1309225,,,1455405,1460841,,,,,,,,,,
江苏,联通,1309226,,,1455406,1460842,,,,,,,,,,
江苏,联通,1309227,,,1455407,1460843,,,,,,,,,,
江苏,联通,1309228,,,1455408,1460844,,,,,,,,,,
江苏,联通,1309229,,,1455409,1460845,,,,,,,,,,
江苏,联通,1309230,,,1455410,1460846,,,,,,,,,,
江苏,联通,1309231,,,1455411,1460847,,,,,,,,,,
江苏,联通,1309232,,,1455412,1460848,,,,,,,,,,
江苏,联通,1309233,,,1455413,1460849,,,,,,,,,,
江苏,联通,1309234,,,1455414,1460850,,,,,,,,,,
江苏,联通,1309235,,,1455415,1460851,,,,,,,,,,
江苏,联通,1309236,,,1455416,1460852,,,,,,,,,,
江苏,联通,1309237,,,1455417,1460853,,,,,,,,,,
江苏,联通,1309238,,,1455418,1460854,,,,,,,,,,
江苏,联通,1309239,,,1455419,1460855,,,,,,,,,,
江苏,联通,1309240,,,1455420,1460856,,,,,,,,,,
江苏,联通,1309241,,,1455421,1460857,,,,,,,,,,
江苏,联通,1309242,,,1455422,1460858,,,,,,,,,,
江苏,联通,1309243,,,1455423,1460859,,,,,,,,,,
江苏,联通,1309244,,,1455424,1460860,,,,,,,,,,
江苏,联通,1309245,,,1455425,1460861,,,,,,,,,,
江苏,联通,1309246,,,1455426,1460862,,,,,,,,,,
江苏,联通,1309247,,,1455427,1460863,,,,,,,,,,
江苏,联通,1309248,,,1455428,1460864,,,,,,,,,,
江苏,联通,1309249,,,1455429,1460865,,,,,,,,,,
江苏,联通,1309250,,,1455430,1460866,,,,,,,,,,
江苏,联通,1309251,,,1455431,1460867,,,,,,,,,,
江苏,联通,1309252,,,1455432,1460868,,,,,,,,,,
江苏,联通,1309253,,,1455433,1460869,,,,,,,,,,
江苏,联通,1309254,,,1455434,1460870,,,,,,,,,,
江苏,联通,1309255,,,1455435,1460871,,,,,,,,,,
江苏,联通,1309256,,,1455436,1460872,,,,,,,,,,
江苏,联通,1309257,,,1455437,1460873,,,,,,,,,,
江苏,联通,1309258,,,1455438,1460874,,,,,,,,,,
江苏,联通,1309259,,,1455439,1460875,,,,,,,,,,
江苏,联通,1309260,,,1455440,1460876,,,,,,,,,,
江苏,联通,1309261,,,1455441,1460877,,,,,,,,,,
江苏,联通,1309262,,,1455442,1460878,,,,,,,,,,
江苏,联通,1309263,,,1455443,1460879,,,,,,,,,,
江苏,联通,1309264,,,1455444,1460880,,,,,,,,,,
江苏,联通,1309265,,,1455445,1460881,,,,,,,,,,
江苏,联通,1309266,,,1455446,1460882,,,,,,,,,,
江苏,联通,1309267,,,1455447,1460883,,,,,,,,,,
江苏,联通,1309268,,,1455448,1460884,,,,,,,,,,
江苏,联通,1309269,,,1455449,1460885,,,,,,,,,,
江苏,联通,1309300,,,1455450,1460886,,,,,,,,,,
江苏,联通,1309301,,,1455451,1460887,,,,,,,,,,
江苏,联通,1309302,,,1455452,1460888,,,,,,,,,,
江苏,联通,1309303,,,1455453,1460889,,,,,,,,,,
江苏,联通,1309304,,,1455454,1460890,,,,,,,,,,
江苏,联通,1309305,,,1455455,1460891,,,,,,,,,,
江苏,联通,1309306,,,1455456,1460892,,,,,,,,,,
江苏,联通,1309307,,,1455457,1460893,,,,,,,,,,
