省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
江西,移动,,,,,,,,,,,,,,,,,,,,,1847948,1877988,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847949,1877989,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847950,1877990,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847951,1877991,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847952,1877992,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847953,1877993,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847954,1877994,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847955,1877995,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847956,1877996,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847957,1877997,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847958,1877998,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847959,1877999,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847960,1879780,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847961,1879781,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847962,1879782,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847963,1879783,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847964,1879784,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847965,1879785,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847966,1879786,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847967,1879787,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847968,1879788,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847969,1879789,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847970,1879790,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847971,1879791,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847972,1879792,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847973,1879793,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847974,1879794,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847975,1879795,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847976,1879796,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847977,1879797,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847978,1879798,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847979,1879799,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847980,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847981,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847982,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847983,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847984,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847985,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847986,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847987,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847988,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847989,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847990,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847991,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847992,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847993,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847994,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847995,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847996,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847997,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847998,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1847999,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1848057,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1848091,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1848093,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849052,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849053,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849054,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849055,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849056,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849057,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849058,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849059,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849530,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849531,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849532,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849533,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849534,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849535,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849536,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849537,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849538,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849539,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849540,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849541,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849542,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849543,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849544,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849545,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849546,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849547,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849548,,,,,
江西,移动,,,,,,,,,,,,,,,,,,,,,1849549,,,,,
