省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
湖北,联通,,,,,1558600,,,,,,,,,
湖北,联通,,,,,1558601,,,,,,,,,
湖北,联通,,,,,1558602,,,,,,,,,
湖北,联通,,,,,1558603,,,,,,,,,
湖北,联通,,,,,1558604,,,,,,,,,
湖北,联通,,,,,1558605,,,,,,,,,
湖北,联通,,,,,1558606,,,,,,,,,
湖北,联通,,,,,1558607,,,,,,,,,
湖北,联通,,,,,1558608,,,,,,,,,
湖北,联通,,,,,1558609,,,,,,,,,
湖北,联通,,,,,1558610,,,,,,,,,
湖北,联通,,,,,1558611,,,,,,,,,
湖北,联通,,,,,1558612,,,,,,,,,
湖北,联通,,,,,1558613,,,,,,,,,
湖北,联通,,,,,1558614,,,,,,,,,
湖北,联通,,,,,1558615,,,,,,,,,
湖北,联通,,,,,1558616,,,,,,,,,
湖北,联通,,,,,1558617,,,,,,,,,
湖北,联通,,,,,1558618,,,,,,,,,
湖北,联通,,,,,1558619,,,,,,,,,
湖北,联通,,,,,1558620,,,,,,,,,
湖北,联通,,,,,1558621,,,,,,,,,
湖北,联通,,,,,1558622,,,,,,,,,
湖北,联通,,,,,1558623,,,,,,,,,
湖北,联通,,,,,1558624,,,,,,,,,
湖北,联通,,,,,1558625,,,,,,,,,
湖北,联通,,,,,1558626,,,,,,,,,
湖北,联通,,,,,1558627,,,,,,,,,
湖北,联通,,,,,1558628,,,,,,,,,
湖北,联通,,,,,1558629,,,,,,,,,
湖北,联通,,,,,1558630,,,,,,,,,
湖北,联通,,,,,1558631,,,,,,,,,
湖北,联通,,,,,1558632,,,,,,,,,
湖北,联通,,,,,1558633,,,,,,,,,
湖北,联通,,,,,1558634,,,,,,,,,
湖北,联通,,,,,1558635,,,,,,,,,
湖北,联通,,,,,1558636,,,,,,,,,
湖北,联通,,,,,1558637,,,,,,,,,
湖北,联通,,,,,1558638,,,,,,,,,
湖北,联通,,,,,1558639,,,,,,,,,
湖北,联通,,,,,1558640,,,,,,,,,
湖北,联通,,,,,1558641,,,,,,,,,
湖北,联通,,,,,1558642,,,,,,,,,
湖北,联通,,,,,1558643,,,,,,,,,
湖北,联通,,,,,1558644,,,,,,,,,
湖北,联通,,,,,1558645,,,,,,,,,
