省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
北京,移动,1342626,1351106,1361106,1371606,1380124,1390138,1470126,1482046,1501006,1511006,1520146,1570146,1580146,1590146,1651601,1700108,1720046,1780096,1820146,1830146,1840107,1870146,1880126,1950156,1974951,1980046
北京,移动,1342627,1351107,1361107,1371607,1380125,1390139,1470127,1482047,1501007,1511007,1520147,1570147,1580147,1590147,1651717,1700109,1720047,1780097,1820147,1830147,1840108,1870147,1880127,1950157,1974952,1980047
北京,移动,1342628,1351108,1361108,1371608,1380126,1391000,1470128,1482048,1501008,1511008,1520148,1570148,1580148,1590148,1651718,1700110,1720048,1780098,1820148,1830148,1840109,1870148,1880128,1950158,1974953,1980048
北京,移动,1342629,1351109,1361109,1371609,1380127,1391001,1470129,1482049,1501009,1511009,1520149,1570149,1580149,1590149,1651722,1700111,1720049,1780099,1820149,1830149,1840110,1870149,1880129,1950159,1974954,1980049
北京,移动,1342630,1352000,1361110,1371610,1380128,1391002,1470130,1482315,1501010,1511010,1520150,1570150,1580150,1590150,1651748,1700112,1720100,1780100,1820150,1830150,1840111,1870150,1880130,1952001,1974955,1980050
北京,移动,1342631,1352001,1361111,1371611,1380129,1391003,1470131,1482316,1501011,1511011,1520151,1570151,1580151,1590151,1651749,1700113,1720101,1780101,1820151,1830151,1840112,1870151,1880131,1952002,1974956,1980051
北京,移动,1342632,1352002,1361112,1371612,1380130,1391004,1470132,1482317,1501012,1511012,1520152,1570152,1580152,1590152,1651758,1700114,1720102,1780102,1820152,1830152,1840113,1870152,1880132,1952003,1974957,1980052
北京,移动,1342633,1352003,1361113,1371613,1380131,1391005,1470133,1482318,1501013,1511013,1520153,1570153,1580153,1590153,1651770,1700115,1720103,1780103,1820153,1830153,1840114,1870153,1880133,1952004,1974958,1980053
北京,移动,1342634,1352004,1361114,1371614,1380132,1391006,1470134,1482319,1501014,1511014,1520154,1570154,1580154,1590154,1651775,1700116,1720104,1780104,1820154,1830154,1840115,1870154,1880134,1952005,1974959,1980054
北京,移动,1342635,1352005,1361115,1371615,1380133,1391007,1470135,1482320,1501015,1511015,1520155,1570155,1580155,1590155,1651777,1700117,1720105,1780105,1820155,1830155,1840116,1870155,1880135,1952006,,1980055
北京,移动,1342636,1352006,1361116,1371616,1380134,1391008,1470136,1482321,1501016,1511016,1520156,1570156,1580156,1590156,1651778,1700118,1720106,1780106,1820156,1830156,1840117,1870156,1880136,1952007,,1980056
北京,移动,1342637,1352007,1361117,1371617,1380135,1391009,1470137,1482322,1501017,1511017,1520157,1570157,1580157,1590157,1651789,1700119,1720107,1780107,1820157,1830157,1840118,1870157,1880137,1952008,,1980057
北京,移动,1342638,1352008,1361118,1371618,1380136,1391010,1470138,1482323,1501018,1511018,1520158,1570158,1580158,1590158,1651800,1700120,1720108,1780108,1820158,1830158,1840119,1870158,1880138,1952009,,1980058
北京,移动,1342639,1352009,1361119,1371619,1380137,1391011,1470139,1482324,1501019,1511019,1520159,1570159,1580159,1590159,1651808,1700121,1720109,1780109,1820159,1830159,1840120,1870159,1880139,1952010,,1980059
北京,移动,1342640,1352010,1361120,1371620,1380138,1391012,1470140,1482325,1501020,1511020,1520160,1570160,1580160,1591020,1651818,1700122,1720128,1780110,1820160,1830160,1840121,1870160,1880140,1952011,,1980060
北京,移动,1342641,1352011,1361121,1371621,1380139,1391013,1470141,1482326,1501021,1511021,1520161,1570161,1580161,1591021,1651828,1700123,1720129,1780111,1820161,1830161,1840122,1870161,1880141,1952012,,1980061
北京,移动,1342642,1352012,1361122,1371622,1381000,1391014,1470142,1482327,1501022,1511022,1520162,1570162,1580162,1591022,1651850,1700124,1720710,1780112,1820162,1830162,1840123,1870162,1880142,1952013,,1980062
北京,移动,1342643,1352013,1361123,1371623,1381001,1391015,1470143,1482328,1501023,1511023,1520163,1570163,1580163,1591023,1651858,1700125,1720711,1780113,1820163,1830163,1840124,1870163,1880143,1952014,,1980063
北京,移动,1342644,1352014,1361124,1371624,1381002,1391016,1470144,1482329,1501024,1511024,1520164,1570164,1580164,1591024,1651873,1700126,1720712,1780114,1820164,1830164,1840125,1870164,1880144,1952015,,1980064
北京,移动,1342645,1352015,1361125,1371625,1381003,1391017,1470145,1482330,1501025,1511025,1520165,1570165,1580165,1591025,1651875,1700127,1720713,1780115,1820165,1830165,1840126,1870165,1880145,1952016,,1980065
北京,移动,1342646,1352016,1361126,1371626,1381004,1391018,1470146,1482331,1501026,1511026,1520166,1570166,1580166,1591026,1651877,1700128,1720714,1780116,1820166,1830166,1840127,1870166,1880146,1952017,,1980066
北京,移动,1342647,1352017,1361127,1371627,1381005,1391019,1470147,1482332,1501027,1511027,1520167,1570167,1580167,1591027,1651883,1700129,1720715,1780117,1820167,1830167,1840128,1870167,1880147,1952018,,1980067
