省份,运营商,130 号段,131 号段,132 号段,145 号段,146 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
山东,联通,,,,,,,1568974,,,,1756944,1766894,,,
山东,联通,,,,,,,1568975,,,,1756945,1766895,,,
山东,联通,,,,,,,1568976,,,,1756946,1766896,,,
山东,联通,,,,,,,1568977,,,,1756947,1766897,,,
山东,联通,,,,,,,1568978,,,,1756948,1766898,,,
山东,联通,,,,,,,1568979,,,,1756949,1766899,,,
山东,联通,,,,,,,1568980,,,,1756950,1766900,,,
山东,联通,,,,,,,1568981,,,,1756951,1766901,,,
山东,联通,,,,,,,1568982,,,,1756952,1766902,,,
山东,联通,,,,,,,1568983,,,,1756953,1766903,,,
山东,联通,,,,,,,1568984,,,,1756954,1766904,,,
山东,联通,,,,,,,1568985,,,,1756955,1766905,,,
山东,联通,,,,,,,1568986,,,,1756956,1766906,,,
山东,联通,,,,,,,1568987,,,,1756957,1766907,,,
山东,联通,,,,,,,1568988,,,,1756958,1766908,,,
山东,联通,,,,,,,1568989,,,,1756959,1766909,,,
山东,联通,,,,,,,1568990,,,,1756960,1766910,,,
山东,联通,,,,,,,1568991,,,,1756961,1766911,,,
山东,联通,,,,,,,1568992,,,,1756962,1766912,,,
山东,联通,,,,,,,1568993,,,,1756963,1766913,,,
山东,联通,,,,,,,1568994,,,,1756964,1766914,,,
山东,联通,,,,,,,1568995,,,,1756965,1766915,,,
山东,联通,,,,,,,1568996,,,,1756966,1766916,,,
山东,联通,,,,,,,1568997,,,,1756967,1766917,,,
山东,联通,,,,,,,1568998,,,,1756968,1766918,,,
山东,联通,,,,,,,1568999,,,,1756969,1766919,,,
山东,联通,,,,,,,1569230,,,,1756970,1766920,,,
山东,联通,,,,,,,1569231,,,,1756971,1766921,,,
山东,联通,,,,,,,1569232,,,,1756972,1766922,,,
山东,联通,,,,,,,1569233,,,,1756973,1766923,,,
山东,联通,,,,,,,1569234,,,,1756974,1766924,,,
山东,联通,,,,,,,1569235,,,,1756975,1766925,,,
山东,联通,,,,,,,1569236,,,,1756976,1766926,,,
山东,联通,,,,,,,1569237,,,,1756977,1766927,,,
山东,联通,,,,,,,1569238,,,,1756978,1766928,,,
山东,联通,,,,,,,1569239,,,,1756979,1766929,,,
