省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
湖南,电信,1333454,1534848,1627644,1734701,1772611,1807371,1815378,1897311,1902131,1911821,1931071,1991851
湖南,电信,1333720,1534849,1627645,1734702,1772612,1807372,1815379,1897312,1902132,1911822,1931072,1991852
湖南,电信,1333721,1536400,1627646,1734703,1772613,1807373,1815380,1897313,1902133,1911823,1931073,1991853
湖南,电信,1333722,1536401,1627647,1734704,1772614,1807374,1815381,1897314,1902134,1911824,1931074,1991854
湖南,电信,1333723,1536402,1627648,1734705,1772615,1807375,1815382,1897315,1902135,1911825,1931075,1991855
湖南,电信,1333724,1536403,1627649,1734706,1772616,1807376,1815383,1897316,1902136,1911826,1931076,1991856
湖南,电信,1333725,1536404,1627650,1734707,1772617,1807377,1815384,1897317,1902137,1911827,1931077,1991857
湖南,电信,1333726,1536405,1627651,1734708,1772618,1807378,1815385,1897318,1902138,1911828,1931078,1991858
湖南,电信,1333727,1536406,1627652,1734709,1772619,1807379,1815386,1897319,1902139,1911829,1931079,1991859
湖南,电信,1333728,1536407,1627653,1734710,1774250,1807380,1815387,1897320,1902140,1911830,1931080,1991860
湖南,电信,1333729,1536408,1627656,1734711,1774251,1807381,1815388,1897321,1902141,1911831,1931081,1991861
湖南,电信,1333730,1536409,1627657,1734712,1774252,1807382,1815389,1897322,1902142,1911832,1931082,1991862
湖南,电信,1333731,1536410,1627658,1734713,1774253,1807383,1816360,1897323,1902143,1911833,1931083,1991863
湖南,电信,1333732,1536411,1627659,1734714,1774254,1807384,1816361,1897324,1902144,1911834,1931084,1991864
湖南,电信,1333733,1536412,1627660,1734715,1774255,1807385,1816362,1897325,1902145,1911835,1931085,1991865
湖南,电信,1333734,1536413,1627661,1734716,1774256,1807386,1816363,1897326,1902146,1911836,1931086,1991866
湖南,电信,1333735,1536414,1627662,1734717,1774257,1807387,1816364,1897327,1902147,1911837,1931087,1991867
湖南,电信,1333736,1536415,1627663,1734718,1774258,1807388,1816365,1897328,1902148,1911838,1931088,1991868
湖南,电信,1333737,1536416,1627664,1734719,1774259,1807389,1816366,1897329,1902149,1911839,1931089,1991869
湖南,电信,1333738,1536417,1627665,1734720,1774260,1807390,1816367,1897330,1902150,1911840,1931090,1991870
湖南,电信,1333739,1536418,1627668,1734721,1774261,1807391,1816368,1897331,1902151,1911841,1931091,1991871
湖南,电信,1334130,1536419,1627669,1734722,1774262,1807392,1816369,1897332,1902152,1911842,1931092,1991872
湖南,电信,1334131,1536420,1627670,1734723,1774263,1807393,1816370,1897333,1902153,1911843,1931093,1991873
湖南,电信,1334132,1536421,1627671,1734724,1774264,1807394,1816371,1897334,1902154,1911844,1931094,1991874
湖南,电信,1334133,1536422,1627672,1734725,1774265,1807395,1816372,1897335,1902155,1911845,1931095,1991875
湖南,电信,1334134,1536423,1627673,1734726,1774266,1807396,1816373,1897336,1902156,1911846,1931096,1991876
湖南,电信,1334135,1536424,1627674,1734727,1774267,1807397,1816374,1897337,1902157,1911847,1931097,1991877
湖南,电信,1334136,1536425,1627675,1734728,1774268,1807398,1816375,1897338,1902158,1911848,1931098,1991878
湖南,电信,1334137,1536426,1627679,1734729,1774269,1807399,1816376,1897339,1902159,1911849,1931099,1991879
湖南,电信,1334138,1536427,1627680,1734730,1774960,1807430,1816377,1897340,1902160,1911850,1931140,1991880
湖南,电信,1334139,1536428,1627681,1734731,1774961,1807431,1816378,1897341,1902161,1911851,1931141,1991881
湖南,电信,1334250,1536429,1627682,1734732,1774962,1807432,1816379,1897342,1902162,1911852,1931142,1991882
湖南,电信,1334251,1536430,1627683,1734733,1774963,1807433,1816380,1897343,1902163,1911853,1931143,1991883
湖南,电信,1334252,1536431,1627684,1734734,1774964,1807434,1816381,1897344,1902164,1911854,1931144,1991884
湖南,电信,1334253,1536432,1627685,1734735,1774965,1807435,1816382,1897345,1902165,1911855,1931145,1991885
湖南,电信,1334254,1536433,1627686,1734736,1774966,1807436,1816383,1897346,1902166,1911856,1931146,1991886
湖南,电信,1334255,1536434,1627687,1734737,1774967,1807437,1816384,1897347,1902167,1911857,1931147,1991887
湖南,电信,1334256,1536435,1627689,1734738,1774968,1807438,1816385,1897348,1902168,1911858,1931148,1991888
湖南,电信,1334257,1536436,1627740,1734739,1774969,1807439,1816386,1897349,1902169,1911859,1931149,1991889
