省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
吉林,联通,,,1329887,,1556767,,,1674652,,1758127,1768437,,,
吉林,联通,,,1329888,,1556768,,,1674653,,1758128,1768438,,,
吉林,联通,,,1329889,,1556769,,,1674654,,1758129,1768439,,,
吉林,联通,,,,,1556770,,,1674655,,,,,,
吉林,联通,,,,,1556771,,,1674656,,,,,,
吉林,联通,,,,,1556772,,,1674657,,,,,,
吉林,联通,,,,,1556773,,,1674658,,,,,,
吉林,联通,,,,,1556774,,,1674659,,,,,,
吉林,联通,,,,,1556775,,,1674682,,,,,,
吉林,联通,,,,,1556776,,,1674683,,,,,,
吉林,联通,,,,,1556777,,,1674684,,,,,,
吉林,联通,,,,,1556778,,,1674685,,,,,,
吉林,联通,,,,,1556779,,,1674795,,,,,,
吉林,联通,,,,,1556780,,,1674796,,,,,,
吉林,联通,,,,,1556781,,,1674797,,,,,,
吉林,联通,,,,,1556782,,,1674798,,,,,,
吉林,联通,,,,,1556783,,,1674799,,,,,,
吉林,联通,,,,,1556784,,,1674800,,,,,,
吉林,联通,,,,,1556785,,,1674977,,,,,,
吉林,联通,,,,,1556786,,,1674978,,,,,,
吉林,联通,,,,,1556787,,,1674979,,,,,,
吉林,联通,,,,,1556788,,,1674980,,,,,,
吉林,联通,,,,,1556789,,,1674981,,,,,,
吉林,联通,,,,,1556790,,,1674982,,,,,,
吉林,联通,,,,,1556791,,,1675133,,,,,,
吉林,联通,,,,,1556792,,,1675134,,,,,,
吉林,联通,,,,,1556793,,,1675135,,,,,,
吉林,联通,,,,,1556794,,,1675136,,,,,,
吉林,联通,,,,,1556795,,,1675137,,,,,,
吉林,联通,,,,,1556796,,,1675138,,,,,,
吉林,联通,,,,,1556797,,,1675139,,,,,,
吉林,联通,,,,,1556798,,,1675140,,,,,,
吉林,联通,,,,,1556799,,,1675141,,,,,,
吉林,联通,,,,,1556800,,,1675142,,,,,,
吉林,联通,,,,,1556801,,,1675143,,,,,,
吉林,联通,,,,,1556802,,,1675144,,,,,,
吉林,联通,,,,,1556803,,,1675145,,,,,,
吉林,联通,,,,,1556804,,,1675146,,,,,,
吉林,联通,,,,,1556805,,,1675147,,,,,,
吉林,联通,,,,,1556806,,,1675148,,,,,,
吉林,联通,,,,,1556807,,,1675149,,,,,,
吉林,联通,,,,,1556808,,,1675150,,,,,,
吉林,联通,,,,,1556809,,,1675151,,,,,,
吉林,联通,,,,,1556810,,,1675152,,,,,,
吉林,联通,,,,,1556811,,,1675153,,,,,,
吉林,联通,,,,,1556812,,,1675154,,,,,,
吉林,联通,,,,,1556813,,,1675155,,,,,,
吉林,联通,,,,,1556814,,,1675156,,,,,,
吉林,联通,,,,,1556815,,,1675431,,,,,,
吉林,联通,,,,,1556816,,,1675432,,,,,,
吉林,联通,,,,,1556817,,,1675433,,,,,,
吉林,联通,,,,,1556818,,,1675434,,,,,,
吉林,联通,,,,,1556819,,,1675435,,,,,,
吉林,联通,,,,,1556820,,,1675436,,,,,,
吉林,联通,,,,,1556821,,,1675437,,,,,,
吉林,联通,,,,,1556822,,,1675438,,,,,,
吉林,联通,,,,,1556823,,,1675439,,,,,,
吉林,联通,,,,,1556824,,,1675522,,,,,,
吉林,联通,,,,,1556825,,,1675558,,,,,,
吉林,联通,,,,,1556826,,,1675566,,,,,,
吉林,联通,,,,,1556827,,,1675586,,,,,,
吉林,联通,,,,,1556828,,,1675604,,,,,,
吉林,联通,,,,,1556829,,,1675613,,,,,,
吉林,联通,,,,,1556830,,,1675624,,,,,,
吉林,联通,,,,,1556831,,,1675640,,,,,,
吉林,联通,,,,,1556832,,,1675641,,,,,,
吉林,联通,,,,,1556833,,,1675642,,,,,,
吉林,联通,,,,,1556834,,,1675643,,,,,,
吉林,联通,,,,,1556835,,,1675645,,,,,,
