省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
重庆,电信,,,,1738226,1778306,,,,,1912266,1939256,1994226
重庆,电信,,,,1738227,1778307,,,,,1912267,1939257,1994227
重庆,电信,,,,1738228,1778308,,,,,1912268,1939258,1994228
重庆,电信,,,,1738229,1778309,,,,,1912269,1939259,1994229
重庆,电信,,,,1738230,1778310,,,,,1912270,1939400,1994230
重庆,电信,,,,1738231,1778311,,,,,1912271,1939401,1994231
重庆,电信,,,,1738232,1778312,,,,,1912272,1939402,1994232
重庆,电信,,,,1738233,1778313,,,,,1912273,1939403,1994233
重庆,电信,,,,1738234,1778314,,,,,1912274,1939404,1994234
重庆,电信,,,,1738235,1778315,,,,,1912275,1939405,1994235
重庆,电信,,,,1738236,1778316,,,,,1912276,1939406,1994236
重庆,电信,,,,1738237,1778317,,,,,1912277,1939407,1994237
重庆,电信,,,,1738238,1778318,,,,,1912278,1939408,1994238
重庆,电信,,,,1738239,1778319,,,,,1912279,1939409,1994239
重庆,电信,,,,1738300,1778320,,,,,1912280,1939740,1994670
重庆,电信,,,,1738301,1778321,,,,,1912281,1939741,1994671
重庆,电信,,,,1738302,1778322,,,,,1912282,1939742,1994672
重庆,电信,,,,1738303,1778323,,,,,1912283,1939743,1994673
重庆,电信,,,,1738304,1778324,,,,,1912284,1939744,1994674
重庆,电信,,,,1738305,1778325,,,,,1912285,1939745,1994675
重庆,电信,,,,1738306,1778326,,,,,1912286,1939746,1994676
重庆,电信,,,,1738307,1778327,,,,,1912287,1939747,1994677
重庆,电信,,,,1738308,1778328,,,,,1912288,1939748,1994678
重庆,电信,,,,1738309,1778329,,,,,1912289,1939749,1994679
重庆,电信,,,,1738310,1778330,,,,,1912290,1939830,1994680
重庆,电信,,,,1738311,1778331,,,,,1912291,1939831,1994681
重庆,电信,,,,1738312,1778332,,,,,1912292,1939832,1994682
重庆,电信,,,,1738313,1778333,,,,,1912293,1939833,1994683
重庆,电信,,,,1738314,1778334,,,,,1912294,1939834,1994684
重庆,电信,,,,1738315,1778335,,,,,1912295,1939835,1994685
重庆,电信,,,,1738316,1778336,,,,,1912296,1939836,1994686
重庆,电信,,,,1738317,1778337,,,,,1912297,1939837,1994687
重庆,电信,,,,1738318,1778338,,,,,1912298,1939838,1994688
重庆,电信,,,,1738319,1778339,,,,,1912299,1939839,1994689
重庆,电信,,,,1738400,1778340,,,,,1912300,1939960,1994690
重庆,电信,,,,1738401,1778341,,,,,1912301,1939961,1994691
重庆,电信,,,,1738402,1778342,,,,,1912302,1939962,1994692
重庆,电信,,,,1738403,1778343,,,,,1912303,1939963,1994693
重庆,电信,,,,1738404,1778344,,,,,1912304,1939964,1994694
重庆,电信,,,,1738405,1778345,,,,,1912305,1939965,1994695
重庆,电信,,,,1738406,1778346,,,,,1912306,1939966,1994696
重庆,电信,,,,1738407,1778347,,,,,1912307,1939967,1994697
重庆,电信,,,,1738408,1778348,,,,,1912308,1939968,1994698
重庆,电信,,,,1738409,1778349,,,,,1912309,1939969,1994699
重庆,电信,,,,1738470,1778350,,,,,1912310,,
重庆,电信,,,,1738471,1778351,,,,,1912311,,
重庆,电信,,,,1738472,1778352,,,,,1912312,,
