省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
四川,电信,1334891,1534823,,1731348,1771618,1803048,1811344,1898113,1902828,1911388,1938068,1993429
四川,电信,1334892,1534824,,1731349,1771619,1803049,1811345,1898114,1902829,1911389,1938069,1993430
四川,电信,1334893,1534825,,1731350,1771640,1803050,1811346,1898115,1902830,1911390,1938070,1993431
四川,电信,1334894,1534826,,1731351,1771641,1803051,1811347,1898116,1902831,1911391,1938071,1993432
四川,电信,1334895,1534827,,1731352,1771642,1803052,1811348,1898117,1902832,1911392,1938072,1993433
四川,电信,1334896,1534828,,1731353,1771643,1803053,1811349,1898118,1902833,1911393,1938073,1993434
四川,电信,1334897,1534829,,1731354,1771644,1803054,1811350,1898119,1902834,1911394,1938074,1993435
四川,电信,1334898,1535120,,1731355,1771645,1803055,1811351,1898120,1902835,1911395,1938075,1993436
四川,电信,1334899,1535121,,1731356,1771646,1803056,1811352,1898121,1902836,1911396,1938076,1993437
四川,电信,1335000,1535122,,1731357,1771647,1803057,1811353,1898122,1902837,1911397,1938077,1993438
四川,电信,1335001,1535123,,1731358,1771648,1803058,1811354,1898123,1902838,1911398,1938078,1993439
四川,电信,1335002,1535124,,1731359,1771649,1803059,1811355,1898124,1902839,1911399,1938079,1993440
四川,电信,1335003,1535125,,1731360,1771680,1803060,1811356,1898125,1902840,1911400,1938080,1993441
四川,电信,1335004,1535126,,1731361,1771681,1803061,1811357,1898126,1902841,1911401,1938081,1993442
四川,电信,1335005,1535127,,1731362,1771682,1803062,1811358,1898127,1902842,1911402,1938082,1993443
四川,电信,1335006,1535128,,1731363,1771683,1803063,1811359,1898128,1902843,1911403,1938083,1993444
四川,电信,1335007,1535129,,1731364,1771684,1803064,1811360,1898129,1902844,1911404,1938084,1993445
四川,电信,1335008,1535130,,1731365,1771685,1803065,1811361,1898130,1902845,1911405,1938085,1993446
四川,电信,1335009,1535131,,1731366,1771686,1803066,1811362,1898131,1902846,1911406,1938086,1993447
四川,电信,1335010,1535132,,1731367,1771687,1803067,1811363,1898132,1902847,1911407,1938087,1993448
四川,电信,1335011,1535133,,1731368,1771688,1803068,1811364,1898133,1902848,1911408,1938088,1993449
四川,电信,1335012,1535134,,1731369,1771689,1803069,1811365,1898134,1902849,1911409,1938089,1993450
四川,电信,1335013,1535135,,1731370,1772180,1803070,1811366,1898135,1902890,1911410,1938090,1993451
四川,电信,1335014,1535136,,1731371,1772181,1803071,1811367,1898136,1902891,1911411,1938091,1993452
四川,电信,1335015,1535137,,1731372,1772182,1803072,1811368,1898137,1902892,1911412,1938092,1993453
四川,电信,1335016,1535138,,1731373,1772183,1803073,1811369,1898138,1902893,1911413,1938093,1993454
四川,电信,1335017,1535139,,1731374,1772184,1803074,1811370,1898139,1902894,1911414,1938094,1993455
