省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
上海,移动,1344373,1358561,1366161,1377440,1381820,1391815,,1482264,1502661,,,1574162,,,,1707213,1723611,1789481,,1849508,,,1959044,,
上海,移动,1344374,1358562,1366162,1377441,1381821,1391816,,1482265,1502662,,,1574163,,,,1707214,1723612,1789482,,1849509,,,1959049,,
上海,移动,1344375,1358563,1366163,1377442,1381822,1391817,,1482266,1502663,,,1574164,,,,1707215,1723613,1789483,,1849510,,,1959064,,
上海,移动,1344376,1358564,1366164,1377443,1381823,1391818,,1482267,1502664,,,1574165,,,,1707216,1723614,1789484,,1849511,,,1959084,,
上海,移动,1344377,1358565,1366165,1377444,1381824,1391819,,1482268,1502665,,,1574166,,,,1707217,1723615,1789485,,1849512,,,1959174,,
上海,移动,1344378,1358566,1366166,1377445,1381825,1391820,,1482269,1502666,,,1574167,,,,1707218,1723616,1789486,,1849513,,,1959184,,
上海,移动,1344379,1358567,1366167,1377446,1381826,1391821,,1482270,1502667,,,1574168,,,,1707219,1723617,1789487,,1849514,,,1959194,,
上海,移动,1344380,1358568,1366168,1377447,1381827,1391822,,1482271,1502668,,,1574169,,,,1707770,1723618,1789488,,1849640,,,1959214,,
上海,移动,1344381,1358569,1366169,1377448,1381828,1391823,,1482272,1502669,,,1574170,,,,1707771,1723619,1789489,,1849641,,,1959240,,
上海,移动,1344382,1358570,1366170,1377449,1381829,1391824,,1482273,1502670,,,1574171,,,,1707772,1723620,1789490,,1849642,,,1959241,,
上海,移动,1344385,1358571,1366171,1378890,1381830,1391825,,1482274,1502671,,,1574172,,,,1707773,1723621,1789491,,1849643,,,1959242,,
上海,移动,1344386,1358572,1366172,1378891,1381831,1391826,,1482275,1502672,,,1574173,,,,1707774,1723622,1789492,,1849644,,,1959243,,
上海,移动,1344387,1358573,1366173,1378892,1381832,1391827,,1482276,1502673,,,1574174,,,,1707775,1723623,1789493,,1849645,,,1959244,,
上海,移动,1344388,1358574,1366174,1378893,1381833,1391828,,1482277,1502674,,,1574175,,,,1707776,1723624,1789494,,1849646,,,1959245,,
上海,移动,1344389,1358575,1366175,1378894,1381834,1391829,,1482278,1502675,,,1574176,,,,1707777,1723625,1789495,,1849647,,,1959246,,
上海,移动,1344390,1358576,1366176,1378895,1381835,1391830,,1482279,1502676,,,1574177,,,,1707778,1723626,1789496,,1849648,,,1959247,,
上海,移动,1344391,1358577,1366177,1378896,1381836,1391831,,1482280,1502677,,,1574178,,,,1707779,1723627,1789497,,1849649,,,1959248,,
上海,移动,1344392,1358578,1366178,1378897,1381837,1391832,,1482281,1502678,,,1574179,,,,1708080,1723628,1789498,,1849650,,,1959249,,
上海,移动,1344393,1358579,1366179,1378898,1381838,1391833,,1482282,1502679,,,1574180,,,,1708081,1723629,1789499,,1849651,,,1959254,,
上海,移动,1344394,1358580,1366180,1378899,1381839,1391834,,1482283,1502680,,,1574181,,,,1708082,1723630,1789880,,1849652,,,1959264,,
上海,移动,1344395,1358581,1366181,1379520,1381840,1391835,,1482284,1502681,,,1574182,,,,1708083,1723631,1789881,,1849653,,,1959274,,
上海,移动,1344397,1358582,1366182,1379521,1381841,1391836,,1482285,1502682,,,1574183,,,,1708084,1723632,1789882,,1849654,,,1959284,,
上海,移动,1344398,1358583,1366183,1379522,1381842,1391837,,1482286,1502683,,,1574184,,,,1708085,1723633,1789883,,1849655,,,1959294,,
上海,移动,1344399,1358584,1366184,1379523,1381843,1391838,,1482287,1502684,,,1574185,,,,1708086,1723634,1789884,,1849656,,,1959324,,
上海,移动,1344401,1358585,1366185,1379524,1381844,1391839,,1482288,1502685,,,1574186,,,,1708087,1723635,1789885,,1849657,,,1959340,,
上海,移动,1344402,1358586,1366186,1379525,1381845,1391840,,1482289,1502686,,,1574187,,,,1708088,1723636,1789886,,1849658,,,1959341,,
上海,移动,1344403,1358587,1366187,1379526,1381846,1391841,,1482290,1502687,,,1574188,,,,1708089,1723637,1789887,,1849659,,,1959342,,
上海,移动,1344404,1358588,1366188,1379527,1381847,1391842,,1482291,1502688,,,1574189,,,,1708130,1723638,1789888,,1849660,,,1959343,,
上海,移动,1344405,1358589,1366189,1379528,1381848,1391843,,1482292,1502689,,,1574190,,,,1708131,1723639,1789889,,1849661,,,1959344,,
上海,移动,1344406,1358590,1366190,1379529,1381849,1391844,,1482293,1502690,,,1574191,,,,1708132,1723640,,,1849662,,,1959346,,
上海,移动,1344407,1358591,1366191,1379530,1381850,1391845,,1482294,1502691,,,1574192,,,,1708133,1723641,,,1849663,,,1959347,,
上海,移动,1344408,1358592,1366192,1379531,1381851,1391846,,1482295,1502692,,,1574193,,,,1708134,1723642,,,1849664,,,1959348,,
上海,移动,1344409,1358593,1366193,1379532,1381852,1391847,,1482296,1502693,,,1574194,,,,1708135,1723643,,,1849665,,,1959364,,
上海,移动,1344410,1358594,1366194,1379533,1381853,1391848,,1482297,1502694,,,1574195,,,,1708136,1723644,,,1849666,,,1959384,,
上海,移动,1344411,1358595,1366195,1379534,1381854,1391849,,1482298,1502695,,,1574196,,,,1708137,1723645,,,1849667,,,1959424,,
上海,移动,1344412,1358596,1366196,1379535,1381855,1391850,,1482299,1502696,,,1574197,,,,1708138,1723646,,,1849668,,,1959440,,
上海,移动,1344413,1358597,1366197,1379536,1381856,1391851,,1482355,1502697,,,1574198,,,,1708139,1723647,,,1849669,,,1959441,,
上海,移动,1344414,1358598,1366198,1379537,1381857,1391852,,1482364,1502698,,,1574199,,,,1708140,1723648,,,1849670,,,1959442,,
上海,移动,1344415,1358599,1366199,1379538,1381858,1391853,,1482370,1502699,,,1574200,,,,1708141,1723649,,,1849671,,,1959443,,
上海,移动,1344416,,1367150,1379539,1381859,1391854,,1482377,,,,1574201,,,,1708142,1723650,,,1849672,,,1959444,,
上海,移动,1344417,,1367151,1379540,1381860,1391855,,1482381,,,,1574202,,,,1708143,1723651,,,1849673,,,1959445,,
上海,移动,1344418,,1367152,1379541,1381861,1391856,,1482393,,,,1574203,,,,1708144,1723652,,,1849674,,,1959446,,
上海,移动,1344419,,1367153,1379542,1381862,1391857,,1482396,,,,1574204,,,,1708145,1723653,,,1849675,,,1959447,,
上海,移动,1344420,,1367154,1379543,1381863,1391858,,1484007,,,,1574205,,,,1708146,1723654,,,1849676,,,1959448,,
上海,移动,1344421,,1367155,1379544,1381864,1391859,,1484008,,,,1574206,,,,1708147,1723655,,,1849677,,,1959449,,
上海,移动,1344422,,1367156,1379545,1381865,1391860,,1484013,,,,1574207,,,,1708148,1723656,,,1849678,,,1959484,,
上海,移动,1344423,,1367157,1379546,1381866,1391861,,1484031,,,,1574208,,,,1708149,1723657,,,1849679,,,1959740,,
上海,移动,1344424,,1367158,1379547,1381867,1391862,,1484055,,,,1574209,,,,1708170,1723658,,,1849680,,,1959741,,
上海,移动,1344426,,1367159,1379548,1381868,1391863,,1484061,,,,1574210,,,,1708171,1723659,,,1849681,,,1959742,,
上海,移动,1344427,,1367160,1379549,1381869,1391864,,1484070,,,,1574211,,,,1708172,1723660,,,1849682,,,1959747,,
上海,移动,1344428,,1367161,,1381870,1391865,,1484088,,,,1574212,,,,1708173,1723661,,,1849683,,,1959748,,
上海,移动,1344430,,1367162,,1381871,1391866,,1484089,,,,1574213,,,,1708174,1723662,,,1849684,,,1959749,,
上海,移动,1344431,,1367163,,1381872,1391867,,1484115,,,,1574214,,,,1708175,1723663,,,1849685,,,1959764,,
上海,移动,1344432,,1367164,,1381873,1391868,,1484120,,,,1574215,,,,1708176,1723664,,,1849686,,,1959784,,
上海,移动,1344433,,1367165,,1381874,1391869,,1484130,,,,1574216,,,,1708177,1723665,,,1849687,,,1959814,,
上海,移动,1344434,,1367166,,1381875,1391870,,1484154,,,,1574217,,,,1708178,1723666,,,1849688,,,1959824,,
上海,移动,1344435,,1367167,,1381876,1391871,,1484155,,,,1574218,,,,1708179,1723667,,,1849689,,,1959840,,
上海,移动,1344436,,1367168,,1381877,1391872,,1484156,,,,1574219,,,,1708210,1723668,,,1849690,,,1959841,,
上海,移动,1344437,,1367169,,1381878,1391873,,1484157,,,,1574220,,,,1708211,1723669,,,1849691,,,1959842,,
上海,移动,1344438,,1367170,,1381879,1391874,,1484158,,,,1574221,,,,1708212,1723670,,,1849692,,,1959843,,
上海,移动,1344439,,1367171,,1381880,1391875,,1484159,,,,1574222,,,,1708213,1723671,,,1849693,,,1959844,,
上海,移动,1344440,,1367172,,1381881,1391876,,1484160,,,,1574223,,,,1708214,1723672,,,1849694,,,1959845,,
上海,移动,1344441,,1367173,,1381882,1391877,,1484161,,,,1574224,,,,1708215,1723673,,,1849695,,,1959847,,
上海,移动,1344442,,1367174,,1381883,1391878,,1484162,,,,1574225,,,,1708216,1723674,,,1849696,,,1959849,,
上海,移动,1344443,,1367175,,1381884,1391879,,1484163,,,,1574226,,,,1708217,1723675,,,1849697,,,,,
上海,移动,1344445,,1367176,,1381885,1391880,,1484164,,,,1574227,,,,1708218,1723676,,,1849698,,,,,
上海,移动,1344446,,1367177,,1381886,1391881,,1484165,,,,1574228,,,,1708219,1723677,,,1849699,,,,,
上海,移动,1344447,,1367178,,1381887,1391882,,1484166,,,,1574229,,,,1709120,1723678,,,1849840,,,,,
上海,移动,1344448,,1367179,,1381888,1391883,,1484167,,,,1574230,,,,1709121,1723679,,,1849841,,,,,
上海,移动,1344449,,1367180,,1381889,1391884,,1484168,,,,1574231,,,,1709122,1723680,,,1849842,,,,,
上海,移动,1344450,,1367181,,1381890,1391885,,1484169,,,,1574232,,,,1709123,1723681,,,1849843,,,,,
上海,移动,1344451,,1367182,,1381891,1391886,,1484170,,,,1574233,,,,1709124,1723682,,,1849844,,,,,
上海,移动,1344452,,1367183,,1381892,1391887,,1484171,,,,1574234,,,,1709125,1723683,,,,,,,,
上海,移动,1344453,,1367184,,1381893,1391888,,1484172,,,,1574235,,,,1709126,1723684,,,,,,,,
上海,移动,1344454,,1367185,,1381894,1391889,,1484173,,,,1574236,,,,1709127,1723685,,,,,,,,
上海,移动,1344456,,1367186,,1381895,1391890,,1484174,,,,1574237,,,,1709128,1723686,,,,,,,,
上海,移动,1344458,,1367187,,1381896,1391891,,1484175,,,,1574238,,,,1709129,1723687,,,,,,,,
上海,移动,1344459,,1367188,,1381897,1391892,,1484176,,,,1574239,,,,1709130,1723688,,,,,,,,
上海,移动,1344460,,1367189,,1381898,1391893,,1484177,,,,1574240,,,,1709131,1723689,,,,,,,,
上海,移动,1344461,,1367190,,1381899,1391894,,1484178,,,,1574241,,,,1709132,1723690,,,,,,,,
上海,移动,1344462,,1367191,,,1391895,,1484179,,,,1574242,,,,1709133,1723691,,,,,,,,
上海,移动,1344463,,1367192,,,1391896,,1484180,,,,1574243,,,,1709134,1723692,,,,,,,,
上海,移动,1344464,,1367193,,,1391897,,1484181,,,,1574244,,,,1709135,1723693,,,,,,,,
上海,移动,1344465,,1367194,,,1391898,,1484182,,,,1574245,,,,1709136,1723694,,,,,,,,
上海,移动,1344466,,1367195,,,1391899,,1484183,,,,1574246,,,,1709137,1723695,,,,,,,,
上海,移动,1344467,,1367196,,,,,1484184,,,,1574247,,,,1709138,1723696,,,,,,,,
上海,移动,1344469,,1367197,,,,,1484185,,,,1574248,,,,1709139,1723697,,,,,,,,
上海,移动,1344470,,1367198,,,,,1484186,,,,1574249,,,,1709140,1723698,,,,,,,,
上海,移动,1344471,,1367199,,,,,1484187,,,,1574250,,,,1709141,1723699,,,,,,,,
上海,移动,1344473,,1368160,,,,,1484188,,,,1574251,,,,1709142,1723700,,,,,,,,
上海,移动,1344474,,1368161,,,,,1484189,,,,1574252,,,,1709143,1723701,,,,,,,,
上海,移动,1344475,,1368162,,,,,1484190,,,,1574253,,,,1709144,1723702,,,,,,,,
上海,移动,1344476,,1368163,,,,,1484191,,,,1574254,,,,1709145,1723703,,,,,,,,
上海,移动,1344477,,1368164,,,,,1484192,,,,1574255,,,,1709146,1723704,,,,,,,,
上海,移动,1344478,,1368165,,,,,1484193,,,,1574256,,,,1709147,1723705,,,,,,,,
上海,移动,1344479,,1368166,,,,,1484194,,,,1574257,,,,1709148,1723706,,,,,,,,
上海,移动,1344480,,1368167,,,,,1484195,,,,1574258,,,,1709149,1723707,,,,,,,,
上海,移动,1344481,,1368168,,,,,1484196,,,,1574259,,,,1709170,1723708,,,,,,,,
上海,移动,1344482,,1368169,,,,,1484197,,,,1574260,,,,1709171,1723709,,,,,,,,
上海,移动,1344485,,1368170,,,,,1484198,,,,1574261,,,,1709172,1723710,,,,,,,,
上海,移动,1344486,,1368171,,,,,1484199,,,,1574262,,,,1709173,1723711,,,,,,,,
上海,移动,1344488,,1368172,,,,,1484200,,,,1574263,,,,1709174,1723712,,,,,,,,
上海,移动,1344489,,1368173,,,,,1484201,,,,1574264,,,,1709175,1723713,,,,,,,,
上海,移动,1344491,,1368174,,,,,1484202,,,,1574265,,,,1709176,1723714,,,,,,,,
上海,移动,1344492,,1368175,,,,,1484203,,,,1574266,,,,1709177,1723900,,,,,,,,
上海,移动,1344493,,1368176,,,,,1484204,,,,1574267,,,,1709178,1723901,,,,,,,,
上海,移动,1344494,,1368177,,,,,1484205,,,,1574268,,,,1709179,1723902,,,,,,,,
上海,移动,1344495,,1368178,,,,,1484206,,,,1574269,,,,1709180,1723903,,,,,,,,
上海,移动,1344496,,1368179,,,,,1484207,,,,1574270,,,,1709181,1723904,,,,,,,,
上海,移动,1344497,,1368180,,,,,1484208,,,,1574271,,,,1709182,1723905,,,,,,,,
上海,移动,1344498,,1368181,,,,,1484209,,,,1574272,,,,1709183,1723906,,,,,,,,
上海,移动,1344499,,1368182,,,,,1484210,,,,1574273,,,,1709184,1723907,,,,,,,,
上海,移动,1344500,,1368183,,,,,1484211,,,,1574274,,,,1709185,1723908,,,,,,,,
上海,移动,1344501,,1368184,,,,,1484212,,,,1574275,,,,1709186,1723909,,,,,,,,
上海,移动,1344502,,1368185,,,,,1484213,,,,1574276,,,,1709187,1723910,,,,,,,,
上海,移动,1344503,,1368186,,,,,1484214,,,,1574277,,,,1709188,1723911,,,,,,,,
上海,移动,1344504,,1368187,,,,,1484215,,,,1574278,,,,1709189,1723912,,,,,,,,
上海,移动,1344505,,1368188,,,,,1484216,,,,1574279,,,,1709190,1723913,,,,,,,,
上海,移动,1344506,,1368189,,,,,1484217,,,,1574280,,,,1709191,1723914,,,,,,,,
上海,移动,1344507,,1368190,,,,,1484218,,,,1574281,,,,1709192,1723915,,,,,,,,
上海,移动,1344508,,1368191,,,,,1484219,,,,1574282,,,,1709193,1723916,,,,,,,,
上海,移动,1344509,,1368192,,,,,1484220,,,,1574283,,,,1709194,1723917,,,,,,,,
上海,移动,1344510,,1368193,,,,,1484221,,,,1574284,,,,1709195,1723918,,,,,,,,
上海,移动,1344511,,1368194,,,,,1484222,,,,1574285,,,,1709196,1723919,,,,,,,,
上海,移动,1344512,,1368195,,,,,1484223,,,,1574286,,,,1709197,1723920,,,,,,,,
上海,移动,1344513,,1368196,,,,,1484224,,,,1574287,,,,1709198,1723921,,,,,,,,
上海,移动,1344514,,1368197,,,,,1484225,,,,1574288,,,,1709199,1723922,,,,,,,,
上海,移动,1344515,,1368198,,,,,1484226,,,,1574289,,,,1709210,1723923,,,,,,,,
上海,移动,1344516,,1368199,,,,,1484227,,,,1574290,,,,1709211,1723924,,,,,,,,
上海,移动,1344517,,,,,,,1484228,,,,1574291,,,,1709212,1723925,,,,,,,,
上海,移动,1344518,,,,,,,1484229,,,,1574292,,,,1709213,1723926,,,,,,,,
上海,移动,1344519,,,,,,,1484230,,,,1574293,,,,1709214,1723927,,,,,,,,
上海,移动,1344520,,,,,,,1484231,,,,1574294,,,,1709215,1723928,,,,,,,,
上海,移动,1344523,,,,,,,1484232,,,,1574295,,,,1709216,1723929,,,,,,,,
上海,移动,1344524,,,,,,,1484233,,,,1574296,,,,1709217,1723930,,,,,,,,
上海,移动,1344525,,,,,,,1484234,,,,1574297,,,,1709218,1723931,,,,,,,,
上海,移动,1344527,,,,,,,1484235,,,,1574298,,,,1709219,1723932,,,,,,,,
上海,移动,1344528,,,,,,,1484236,,,,1574299,,,,,1723933,,,,,,,,
上海,移动,1344529,,,,,,,1484237,,,,1574300,,,,,1723934,,,,,,,,
上海,移动,1344530,,,,,,,1484238,,,,1574301,,,,,1723935,,,,,,,,
上海,移动,1344531,,,,,,,1484239,,,,1574302,,,,,1723936,,,,,,,,
上海,移动,1344532,,,,,,,1484240,,,,1574303,,,,,1723937,,,,,,,,
上海,移动,1344533,,,,,,,1484241,,,,1574304,,,,,1723938,,,,,,,,
上海,移动,1344534,,,,,,,1484242,,,,1574305,,,,,1723939,,,,,,,,
上海,移动,1344535,,,,,,,1484243,,,,1574306,,,,,1723940,,,,,,,,
上海,移动,1344536,,,,,,,1484244,,,,1574307,,,,,1723941,,,,,,,,
上海,移动,1344537,,,,,,,1484245,,,,1574308,,,,,1723942,,,,,,,,
上海,移动,1344538,,,,,,,1484246,,,,1574309,,,,,1723943,,,,,,,,
上海,移动,1344539,,,,,,,1484247,,,,1574310,,,,,1723944,,,,,,,,
上海,移动,1344540,,,,,,,1484248,,,,1574311,,,,,1723945,,,,,,,,
上海,移动,1344541,,,,,,,1484249,,,,1574312,,,,,1723946,,,,,,,,
上海,移动,1344542,,,,,,,1484250,,,,1574313,,,,,1723947,,,,,,,,
上海,移动,1344543,,,,,,,1484251,,,,1574314,,,,,1723948,,,,,,,,
上海,移动,1344544,,,,,,,1484252,,,,1574315,,,,,1723949,,,,,,,,
上海,移动,1344545,,,,,,,1484253,,,,1574316,,,,,1723950,,,,,,,,
上海,移动,1344546,,,,,,,1484254,,,,1574317,,,,,1723951,,,,,,,,
上海,移动,1344547,,,,,,,1484255,,,,1574318,,,,,1723952,,,,,,,,
上海,移动,1344548,,,,,,,1484256,,,,1574319,,,,,1723953,,,,,,,,
上海,移动,1344549,,,,,,,1484257,,,,1574320,,,,,1723954,,,,,,,,
上海,移动,1344550,,,,,,,1484258,,,,1574321,,,,,1723955,,,,,,,,
上海,移动,1344551,,,,,,,1484259,,,,1574322,,,,,1723956,,,,,,,,
上海,移动,1344552,,,,,,,1484260,,,,1574323,,,,,1723957,,,,,,,,
上海,移动,1344553,,,,,,,1484261,,,,1574324,,,,,1723958,,,,,,,,
上海,移动,1344554,,,,,,,1484262,,,,1574325,,,,,1723959,,,,,,,,
上海,移动,1344555,,,,,,,1484263,,,,1574326,,,,,1723960,,,,,,,,
上海,移动,1344557,,,,,,,1484264,,,,1574327,,,,,1723961,,,,,,,,
上海,移动,1344558,,,,,,,1484265,,,,1574328,,,,,1723962,,,,,,,,
上海,移动,1344559,,,,,,,1484266,,,,1574329,,,,,1723963,,,,,,,,
上海,移动,1344560,,,,,,,1484267,,,,1574330,,,,,1723964,,,,,,,,
上海,移动,1344561,,,,,,,1484268,,,,1574331,,,,,1723965,,,,,,,,
上海,移动,1344562,,,,,,,1484269,,,,1574332,,,,,1723966,,,,,,,,
上海,移动,1344563,,,,,,,1484270,,,,1574333,,,,,1723967,,,,,,,,
上海,移动,1344564,,,,,,,1484271,,,,1574334,,,,,1723968,,,,,,,,
上海,移动,1344566,,,,,,,1484272,,,,1574335,,,,,1723969,,,,,,,,
上海,移动,1344567,,,,,,,1484273,,,,1574336,,,,,1723970,,,,,,,,
上海,移动,1344568,,,,,,,1484274,,,,1574337,,,,,1723971,,,,,,,,
上海,移动,1344570,,,,,,,1484275,,,,1574338,,,,,1723972,,,,,,,,
上海,移动,1344571,,,,,,,1484276,,,,1574339,,,,,1723973,,,,,,,,
上海,移动,1344573,,,,,,,1484277,,,,1574340,,,,,1723974,,,,,,,,
上海,移动,1344574,,,,,,,1484278,,,,1574341,,,,,1723975,,,,,,,,
上海,移动,1344575,,,,,,,1484279,,,,1574342,,,,,1723976,,,,,,,,
上海,移动,1344576,,,,,,,1484280,,,,1574343,,,,,1723977,,,,,,,,
上海,移动,1344577,,,,,,,1484281,,,,1574344,,,,,1723978,,,,,,,,
上海,移动,1344578,,,,,,,1484282,,,,1574345,,,,,1723979,,,,,,,,
上海,移动,1344580,,,,,,,1484283,,,,1574346,,,,,1723980,,,,,,,,
上海,移动,1344581,,,,,,,1484284,,,,1574347,,,,,1723981,,,,,,,,
上海,移动,1344582,,,,,,,1484285,,,,1574348,,,,,1723982,,,,,,,,
上海,移动,1344585,,,,,,,1484286,,,,1574349,,,,,1723983,,,,,,,,
上海,移动,1344586,,,,,,,1484287,,,,1574350,,,,,1723984,,,,,,,,
上海,移动,1344587,,,,,,,1484288,,,,1574351,,,,,1723985,,,,,,,,
上海,移动,1344589,,,,,,,1484289,,,,1574352,,,,,1723986,,,,,,,,
上海,移动,1344591,,,,,,,1484290,,,,1574353,,,,,1723987,,,,,,,,
上海,移动,1344592,,,,,,,1484291,,,,1574354,,,,,1723988,,,,,,,,
上海,移动,1344593,,,,,,,1484292,,,,1574355,,,,,1723989,,,,,,,,
上海,移动,1344594,,,,,,,1484293,,,,1574356,,,,,1723990,,,,,,,,
上海,移动,1344595,,,,,,,1484294,,,,1574357,,,,,1723991,,,,,,,,
上海,移动,1344596,,,,,,,1484295,,,,1574358,,,,,1723992,,,,,,,,
上海,移动,1344597,,,,,,,1484296,,,,1574359,,,,,1723993,,,,,,,,
上海,移动,1344598,,,,,,,1484297,,,,1574360,,,,,1723994,,,,,,,,
上海,移动,1344600,,,,,,,1484298,,,,1574361,,,,,1723995,,,,,,,,
上海,移动,1344601,,,,,,,1484299,,,,1574362,,,,,1723996,,,,,,,,
上海,移动,1344602,,,,,,,1485202,,,,1574363,,,,,1723997,,,,,,,,
上海,移动,1344603,,,,,,,1485203,,,,1574364,,,,,1723998,,,,,,,,
上海,移动,1344604,,,,,,,1485208,,,,1574365,,,,,1723999,,,,,,,,
上海,移动,1344605,,,,,,,1485265,,,,1574366,,,,,1724429,,,,,,,,
上海,移动,1344606,,,,,,,1485273,,,,1574367,,,,,1724430,,,,,,,,
上海,移动,1344607,,,,,,,1485276,,,,1574368,,,,,1724431,,,,,,,,
上海,移动,1344609,,,,,,,1485300,,,,1574369,,,,,1724432,,,,,,,,
上海,移动,1344610,,,,,,,1485309,,,,1574370,,,,,1724433,,,,,,,,
上海,移动,1344611,,,,,,,1485368,,,,1574371,,,,,1724434,,,,,,,,
上海,移动,1344612,,,,,,,1485373,,,,1574372,,,,,1724435,,,,,,,,
上海,移动,1344613,,,,,,,1485385,,,,1574373,,,,,1724436,,,,,,,,
上海,移动,1344614,,,,,,,1487114,,,,1574374,,,,,1724437,,,,,,,,
上海,移动,1344615,,,,,,,1487115,,,,1574375,,,,,1724438,,,,,,,,
上海,移动,1344616,,,,,,,1487116,,,,1574376,,,,,1724439,,,,,,,,
上海,移动,1344618,,,,,,,1487117,,,,1574377,,,,,1724440,,,,,,,,
上海,移动,1344619,,,,,,,1487118,,,,1574378,,,,,1724441,,,,,,,,
上海,移动,1344620,,,,,,,1487119,,,,1574379,,,,,1724442,,,,,,,,
上海,移动,1344621,,,,,,,1487120,,,,1574380,,,,,1724443,,,,,,,,
上海,移动,1344622,,,,,,,1487121,,,,1574381,,,,,1724444,,,,,,,,
上海,移动,1344623,,,,,,,1487122,,,,1574382,,,,,1724445,,,,,,,,
上海,移动,1344624,,,,,,,1487123,,,,1574383,,,,,1724446,,,,,,,,
上海,移动,1344625,,,,,,,1487124,,,,1574384,,,,,1724447,,,,,,,,
上海,移动,1344626,,,,,,,1487125,,,,1574385,,,,,1724448,,,,,,,,
上海,移动,1344627,,,,,,,1487126,,,,1574386,,,,,1724449,,,,,,,,
上海,移动,1344628,,,,,,,1487127,,,,1574387,,,,,1724450,,,,,,,,
上海,移动,1344629,,,,,,,1487128,,,,1574388,,,,,1724451,,,,,,,,
上海,移动,1344630,,,,,,,1487129,,,,1574389,,,,,1724452,,,,,,,,
上海,移动,1344631,,,,,,,1487130,,,,1574390,,,,,1724453,,,,,,,,
上海,移动,1344632,,,,,,,1487131,,,,1574391,,,,,1724454,,,,,,,,
上海,移动,1344633,,,,,,,1487132,,,,1574392,,,,,1724455,,,,,,,,
上海,移动,1344634,,,,,,,1487133,,,,1574393,,,,,1724456,,,,,,,,
上海,移动,1344635,,,,,,,1487134,,,,1574394,,,,,1724457,,,,,,,,
上海,移动,1344636,,,,,,,1487135,,,,1574395,,,,,1724458,,,,,,,,
上海,移动,1344637,,,,,,,1487136,,,,1574396,,,,,1724459,,,,,,,,
上海,移动,1344638,,,,,,,1487137,,,,1574397,,,,,1724460,,,,,,,,
上海,移动,1344639,,,,,,,1487138,,,,1574398,,,,,1724461,,,,,,,,
上海,移动,1344640,,,,,,,1487139,,,,1574399,,,,,1724462,,,,,,,,
上海,移动,1344641,,,,,,,1487200,,,,1574400,,,,,1724463,,,,,,,,
上海,移动,1344642,,,,,,,1487201,,,,1574401,,,,,1724464,,,,,,,,
上海,移动,1344643,,,,,,,1487202,,,,1574402,,,,,1724465,,,,,,,,
上海,移动,1344644,,,,,,,1487203,,,,1574403,,,,,1724466,,,,,,,,
上海,移动,1344645,,,,,,,1487204,,,,1574404,,,,,1724467,,,,,,,,
上海,移动,1344646,,,,,,,1487205,,,,1574405,,,,,1724468,,,,,,,,
上海,移动,1344648,,,,,,,1487206,,,,1574406,,,,,1724469,,,,,,,,
上海,移动,1344649,,,,,,,1487207,,,,1574407,,,,,1724470,,,,,,,,
上海,移动,1344650,,,,,,,1487208,,,,1574408,,,,,1724471,,,,,,,,
上海,移动,1344651,,,,,,,1487209,,,,1574409,,,,,1724472,,,,,,,,
上海,移动,1344652,,,,,,,1487210,,,,1574410,,,,,1724473,,,,,,,,
上海,移动,1344653,,,,,,,1487211,,,,1574411,,,,,1724474,,,,,,,,
上海,移动,1344654,,,,,,,1487212,,,,1574412,,,,,1724475,,,,,,,,
上海,移动,1344656,,,,,,,1487213,,,,1574413,,,,,1724476,,,,,,,,
上海,移动,1344657,,,,,,,1487214,,,,1574414,,,,,1724477,,,,,,,,
上海,移动,1344658,,,,,,,1487215,,,,1574415,,,,,1724478,,,,,,,,
上海,移动,1344659,,,,,,,1487216,,,,1574416,,,,,1724479,,,,,,,,
上海,移动,1344660,,,,,,,1487217,,,,1574417,,,,,1724600,,,,,,,,
上海,移动,1344661,,,,,,,1487218,,,,1574418,,,,,1724601,,,,,,,,
上海,移动,1344662,,,,,,,1487219,,,,1574419,,,,,1724602,,,,,,,,
上海,移动,1344663,,,,,,,1487220,,,,1574420,,,,,1724603,,,,,,,,
上海,移动,1344664,,,,,,,1487221,,,,1574421,,,,,1724604,,,,,,,,
上海,移动,1344665,,,,,,,1487222,,,,1574422,,,,,1724605,,,,,,,,
上海,移动,1344666,,,,,,,1487223,,,,1574423,,,,,1724606,,,,,,,,
上海,移动,1344667,,,,,,,1487224,,,,1574424,,,,,1724607,,,,,,,,
上海,移动,1344669,,,,,,,1487225,,,,1574425,,,,,1724608,,,,,,,,
上海,移动,1344670,,,,,,,1487226,,,,1574426,,,,,1724609,,,,,,,,
上海,移动,1344671,,,,,,,1487227,,,,1574427,,,,,1724610,,,,,,,,
上海,移动,1344673,,,,,,,1487228,,,,1574428,,,,,1724611,,,,,,,,
上海,移动,1344674,,,,,,,1487229,,,,1574429,,,,,1724612,,,,,,,,
上海,移动,1344675,,,,,,,1487230,,,,1574430,,,,,1724613,,,,,,,,
上海,移动,1344676,,,,,,,1487231,,,,1574431,,,,,1724614,,,,,,,,
上海,移动,1344677,,,,,,,1487232,,,,1574432,,,,,1724615,,,,,,,,
上海,移动,1344678,,,,,,,1487233,,,,1574433,,,,,1724616,,,,,,,,
