省份,运营商,130 号段,131 号段,132 号段,145 号段,146 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
上海,联通,1306262,1316280,1329604,1454080,,,,,,,1752190,,,,
上海,联通,1306263,1316281,1329605,1454081,,,,,,,1752191,,,,
上海,联通,1306264,1316282,1329606,1454082,,,,,,,1752192,,,,
上海,联通,1306265,1316283,1329607,1454083,,,,,,,1752193,,,,
上海,联通,1306266,1316284,1329608,1454084,,,,,,,1752194,,,,
上海,联通,1306267,1316285,1329609,1454085,,,,,,,1752195,,,,
上海,联通,1306268,1316286,1329610,1454086,,,,,,,1752196,,,,
上海,联通,1306269,1316287,1329611,1454087,,,,,,,1752197,,,,
上海,联通,1306270,1316288,1329612,1454088,,,,,,,1752198,,,,
上海,联通,1306271,1316289,1329613,1454089,,,,,,,1752199,,,,
上海,联通,1306272,1316290,1329614,1454090,,,,,,,,,,,
上海,联通,1306273,1316291,1329615,1454091,,,,,,,,,,,
上海,联通,1306274,1316292,1329616,1454092,,,,,,,,,,,
上海,联通,1306275,1316293,1329617,1454093,,,,,,,,,,,
上海,联通,1306276,1316294,1329618,1454094,,,,,,,,,,,
上海,联通,1306277,1316295,1329619,1454095,,,,,,,,,,,
上海,联通,1306278,1316296,1329620,1454096,,,,,,,,,,,
上海,联通,1306279,1316297,1329621,1454097,,,,,,,,,,,
上海,联通,1306280,1316298,1329622,1454098,,,,,,,,,,,
上海,联通,1306281,1316299,1329623,1454099,,,,,,,,,,,
上海,联通,1306282,1316600,1329624,1454910,,,,,,,,,,,
上海,联通,1306283,1316601,1329625,1454911,,,,,,,,,,,
上海,联通,1306284,1316602,1329626,1454912,,,,,,,,,,,
上海,联通,1306285,1316603,1329627,1454913,,,,,,,,,,,
上海,联通,1306286,1316604,1329628,1454914,,,,,,,,,,,
上海,联通,1306287,1316605,1329629,1454915,,,,,,,,,,,
上海,联通,1306288,1316606,,1454916,,,,,,,,,,,
上海,联通,1306289,1316607,,1454917,,,,,,,,,,,
上海,联通,1307210,1316608,,1454918,,,,,,,,,,,
上海,联通,1307211,1316609,,1454919,,,,,,,,,,,
上海,联通,1307212,1316610,,1454920,,,,,,,,,,,
上海,联通,1307213,1316611,,1454921,,,,,,,,,,,
上海,联通,1307214,1316612,,1454922,,,,,,,,,,,
上海,联通,1307215,1316613,,1454923,,,,,,,,,,,
上海,联通,1307216,1316614,,1454924,,,,,,,,,,,
上海,联通,1307217,1316615,,1454925,,,,,,,,,,,
上海,联通,1307218,1316616,,1454926,,,,,,,,,,,
上海,联通,1307219,1316617,,1454927,,,,,,,,,,,
上海,联通,,1316618,,1454928,,,,,,,,,,,
上海,联通,,1316619,,1454929,,,,,,,,,,,
上海,联通,,1316620,,1455710,,,,,,,,,,,
上海,联通,,1316621,,1455711,,,,,,,,,,,
上海,联通,,1316622,,1455712,,,,,,,,,,,
上海,联通,,1316623,,1455713,,,,,,,,,,,
上海,联通,,1316624,,1455714,,,,,,,,,,,
上海,联通,,1316625,,1455715,,,,,,,,,,,
上海,联通,,1316626,,1455716,,,,,,,,,,,
上海,联通,,1316627,,1455717,,,,,,,,,,,
上海,联通,,1316628,,1455718,,,,,,,,,,,
上海,联通,,1316629,,1455719,,,,,,,,,,,
上海,联通,,1316630,,1455720,,,,,,,,,,,
上海,联通,,1316631,,1455721,,,,,,,,,,,
上海,联通,,1316632,,1455722,,,,,,,,,,,
上海,联通,,1316633,,1455723,,,,,,,,,,,
上海,联通,,1316634,,1455724,,,,,,,,,,,
上海,联通,,1316635,,1455725,,,,,,,,,,,
上海,联通,,1316636,,1455726,,,,,,,,,,,
上海,联通,,1316637,,1455727,,,,,,,,,,,
上海,联通,,1316638,,1455728,,,,,,,,,,,
上海,联通,,1316639,,1455729,,,,,,,,,,,
上海,联通,,1316640,,1455730,,,,,,,,,,,
上海,联通,,1316641,,1455731,,,,,,,,,,,
上海,联通,,1316642,,1455732,,,,,,,,,,,
上海,联通,,1316643,,1455733,,,,,,,,,,,
上海,联通,,1316644,,1455734,,,,,,,,,,,
上海,联通,,1316645,,1455735,,,,,,,,,,,
上海,联通,,1316646,,1455736,,,,,,,,,,,
上海,联通,,1316647,,1455737,,,,,,,,,,,
上海,联通,,1316648,,1455738,,,,,,,,,,,
上海,联通,,1316649,,1455739,,,,,,,,,,,
上海,联通,,1316700,,1455740,,,,,,,,,,,
上海,联通,,1316701,,1455741,,,,,,,,,,,
上海,联通,,1316702,,1455742,,,,,,,,,,,
上海,联通,,1316703,,1455743,,,,,,,,,,,
上海,联通,,1316704,,1455744,,,,,,,,,,,
上海,联通,,1316705,,1455745,,,,,,,,,,,
上海,联通,,1316706,,1455746,,,,,,,,,,,
上海,联通,,1316707,,1455747,,,,,,,,,,,
