省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
安徽,电信,,1538547,,1735639,1775629,1806309,1813367,1895647,1905644,1915699,1935569,1996520
安徽,电信,,1538548,,1735640,1775630,1807500,1813368,1895648,1905645,1915900,1935570,1996521
安徽,电信,,1538549,,1735641,1775631,1807501,1813369,1895649,1905646,1915901,1935571,1996522
安徽,电信,,1538550,,1735642,1775632,1807502,1813370,1895650,1905647,1915902,1935572,1996523
安徽,电信,,1538551,,1735643,1775633,1807503,1813371,1895651,1905648,1915903,1935573,1996524
安徽,电信,,1538552,,1735644,1775634,1807504,1813372,1895652,1905649,1915904,1935574,1996525
安徽,电信,,1538553,,1735645,1775635,1807505,1813373,1895653,1905680,1915905,1935575,1996526
安徽,电信,,1538554,,1735646,1775636,1807506,1813374,1895654,1905681,1915906,1935576,1996527
安徽,电信,,1538555,,1735647,1775637,1807507,1813375,1895655,1905682,1915907,1935577,1996528
安徽,电信,,1538556,,1735648,1775638,1807508,1813376,1895656,1905683,1915908,1935578,1996529
安徽,电信,,1538557,,1735649,1775639,1807509,1813377,1895657,1905684,1915909,1935579,1996530
安徽,电信,,1538558,,1735650,1775640,1807520,1813378,1895658,1905685,1915910,1935580,1996531
安徽,电信,,1538559,,1735651,1775641,1807521,1813379,1895659,1905686,1915911,1935581,1996532
安徽,电信,,1538560,,1735652,1775642,1807522,1813450,1895660,1905687,1915912,1935582,1996533
安徽,电信,,1538561,,1735653,1775643,1807523,1813451,1895661,1905688,1915913,1935583,1996534
安徽,电信,,1538562,,1735654,1775644,1807524,1813452,1895662,1905689,1915914,1935584,1996535
安徽,电信,,1538563,,1735655,1775645,1807525,1813453,1895663,1905690,1915915,1935585,1996536
安徽,电信,,1538564,,1735656,1775646,1807526,1813454,1895664,1905691,1915916,1935586,1996537
安徽,电信,,1538565,,1735657,1775647,1807527,1813455,1895665,1905692,1915917,1935587,1996538
安徽,电信,,1538566,,1735658,1775648,1807528,1813456,1895666,1905693,1915918,1935588,1996539
安徽,电信,,1538567,,1735659,1775649,1807529,1813457,1895667,1905694,1915919,1935589,1996540
安徽,电信,,1538568,,1735660,1775650,1807530,1813458,1895668,1905695,1915920,1935590,1996541
安徽,电信,,1538569,,1735661,1775651,1807531,1813459,1895669,1905696,1915921,1935591,1996542
安徽,电信,,1538570,,1735662,1775652,1807532,1813460,1895670,1905697,1915922,1935592,1996543
安徽,电信,,1538571,,1735663,1775653,1807533,1813461,1895671,1905698,1915923,1935593,1996544
安徽,电信,,1538572,,1735664,1775654,1807534,1813462,1895672,1905699,1915924,1935594,1996545
安徽,电信,,1538573,,1735665,1775655,1807535,1813463,1895673,,1915925,1935595,1996546
安徽,电信,,1538574,,1735666,1775656,1807536,1813464,1895674,,1915926,1935596,1996547
安徽,电信,,1538575,,1735667,1775657,1807537,1813465,1895675,,1915927,1935597,1996548
安徽,电信,,1538576,,1735668,1775658,1807538,1813466,1895676,,1915928,1935598,1996549
安徽,电信,,1538577,,1735669,1775659,1807539,1813467,1895677,,1915929,1935599,1996550
安徽,电信,,1538578,,1735670,1775660,1807540,1813468,1895678,,1915930,1935600,1996551
安徽,电信,,1538579,,1735671,1775661,1807541,1813469,1895679,,1915931,1935601,1996552
安徽,电信,,1538580,,1735672,1775662,1807542,1815400,1895680,,1915932,1935602,1996553
安徽,电信,,1538581,,1735673,1775663,1807543,1815401,1895681,,1915933,1935603,1996554
安徽,电信,,1538582,,1735674,1775664,1807544,1815402,1895682,,1915934,1935604,1996555
安徽,电信,,1538583,,1735675,1775665,1807545,1815403,1895683,,1915935,1935605,1996556
安徽,电信,,1538584,,1735676,1775666,1807546,1815404,1895684,,1915936,1935606,1996557
安徽,电信,,1538585,,1735677,1775667,1807547,1815405,1895685,,1915937,1935607,1996558
安徽,电信,,1538586,,1735678,1775668,1807548,1815406,1895686,,1915938,1935608,1996559
安徽,电信,,1538587,,1735679,1775669,1807549,1815407,1895687,,1915939,1935609,1996570
安徽,电信,,1538588,,1735680,1775670,1809560,1815408,1895688,,1915940,1935610,1996571
安徽,电信,,1538589,,1735681,1775671,1809561,1815409,1895689,,1915941,1935611,1996572
安徽,电信,,1538590,,1735682,1775672,1809562,1815410,1895690,,1915942,1935612,1996573
安徽,电信,,1538591,,1735683,1775673,1809563,1815411,1895691,,1915943,1935613,1996574
安徽,电信,,1538592,,1735684,1775674,1809564,1815412,1895692,,1915944,1935614,1996575
安徽,电信,,1538593,,1735685,1775675,1809565,1815413,1895693,,1915945,1935615,1996576
安徽,电信,,1538594,,1735686,1775676,1809566,1815414,1895694,,1915946,1935616,1996577
安徽,电信,,1538595,,1735687,1775677,1809567,1815415,1895695,,1915947,1935617,1996578
安徽,电信,,1538596,,1735688,1775678,1809568,1815416,1895696,,1915948,1935618,1996579
安徽,电信,,1538597,,1735689,1775679,1809569,1815417,1895697,,1915949,1935619,1996580
安徽,电信,,1538598,,1735690,1775680,1809640,1815418,1895698,,1915950,1935620,1996581
安徽,电信,,1538599,,1735691,1775681,1809641,1815419,1895699,,1915951,1935621,1996582
安徽,电信,,1539170,,1735692,1775682,1809642,1815420,1896370,,1915952,1935622,1996583
安徽,电信,,1539171,,1735693,1775683,1809643,1815421,1896371,,1915953,1935623,1996584
安徽,电信,,1539172,,1735694,1775684,1809644,1815422,1896372,,1915954,1935624,1996585
安徽,电信,,1539173,,1735695,1775685,1809645,1815423,1896373,,1915955,1935625,1996586
安徽,电信,,1539174,,1735696,1775686,1809646,1815424,1896374,,1915956,1935626,1996587
安徽,电信,,1539175,,1735697,1775687,1809647,1815425,1896375,,1915957,1935627,1996588
安徽,电信,,1539176,,1735698,1775688,1809648,1815426,1896376,,1915958,1935628,1996589
安徽,电信,,1539177,,1735699,1775689,1809649,1815427,1896377,,1915959,1935629,1996590
安徽,电信,,1539178,,1735800,1775690,1809650,1815428,1896378,,1915960,1935630,1996591
安徽,电信,,1539179,,1735801,1775691,1809651,1815429,1896379,,1915961,1935631,1996592
安徽,电信,,1539180,,1735802,1775692,1809652,1815500,,,1915962,1935632,1996593
安徽,电信,,1539181,,1735803,1775693,1809653,1815501,,,1915963,1935633,1996594
安徽,电信,,1539182,,1735804,1775694,1809654,1815502,,,1915964,1935634,1996595
安徽,电信,,1539183,,1735805,1775695,1809655,1815503,,,1915965,1935635,1996596
安徽,电信,,1539184,,1735806,1775696,1809656,1815504,,,1915966,1935636,1996597
安徽,电信,,1539185,,1735807,1775697,1809657,1815505,,,1915967,1935637,1996598
安徽,电信,,1539186,,1735808,1775698,1809658,1815506,,,1915968,1935638,1996599
安徽,电信,,1539187,,1735809,1775699,1809659,1815507,,,1915969,1935639,1996610
安徽,电信,,1539188,,1736080,1776080,1809660,1815508,,,1915970,1935640,1996611
安徽,电信,,1539189,,1736081,1776081,1809661,1815509,,,1915971,1935641,1996612
安徽,电信,,1539190,,1736082,1776082,1809662,1815510,,,1915972,1935642,1996613
安徽,电信,,1539191,,1736083,1776083,1809663,1815511,,,1915973,1935643,1996614
安徽,电信,,1539192,,1736084,1776084,1809664,1815512,,,1915974,1935644,1996615
安徽,电信,,1539193,,1736085,1776085,1809665,1815513,,,1915975,1935645,1996616
安徽,电信,,1539194,,1736086,1776086,1809666,1815514,,,1915976,1935646,1996617
安徽,电信,,1539195,,1736087,1776087,1809667,1815515,,,1915977,1935647,1996618
安徽,电信,,1539196,,1736088,1776088,1809668,1815516,,,1915978,1935648,1996619
安徽,电信,,1539197,,1736089,1776089,1809669,1815517,,,1915979,1935649,1996640
安徽,电信,,1539198,,1736430,1776430,1809670,1815518,,,1915980,1935650,1996641
安徽,电信,,1539199,,1736431,1776431,1809671,1815519,,,1915981,1935651,1996642
安徽,电信,,1539500,,1736432,1776432,1809672,1815520,,,1915982,1935652,1996643
安徽,电信,,1539501,,1736433,1776433,1809673,1815521,,,1915983,1935653,1996644
安徽,电信,,1539502,,1736434,1776434,1809674,1815522,,,1915984,1935654,1996645
安徽,电信,,1539503,,1736435,1776435,1809675,1815523,,,1915985,1935655,1996646
安徽,电信,,1539504,,1736436,1776436,1809676,1815524,,,1915986,1935656,1996647
安徽,电信,,1539505,,1736437,1776437,1809677,1815525,,,1915987,1935657,1996648
安徽,电信,,1539506,,1736438,1776438,1809678,1815526,,,1915988,1935658,1996649
安徽,电信,,1539507,,1736439,1776439,1809679,1815527,,,1915989,1935659,1996650
安徽,电信,,1539508,,1736440,1776440,1809830,1815528,,,1915990,1935660,1996651
