省份,运营商,133 号段,141 号段,149 号段,153 号段,162 号段,173 号段,174 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
广东,电信,1331298,,,1530768,,1730868,,1772208,1800765,1811878,1892208,1902270,1912058,1932898,1992428
广东,电信,1331299,,,1530769,,1730869,,1772209,1800766,1811879,1892209,1902271,1912059,1932899,1992429
广东,电信,1331600,,,1532200,,1731680,,1772210,1800767,1812200,1892210,1902272,1912060,1936100,1992430
广东,电信,1331601,,,1532201,,1731681,,1772211,1800768,1812201,1892211,1902273,1912061,1936101,1992431
广东,电信,1331602,,,1532202,,1731682,,1772212,1800769,1812202,1892212,1902274,1912062,1936102,1992432
广东,电信,1331603,,,1532203,,1731683,,1772213,1801170,1812203,1892213,1902275,1912063,1936103,1992433
广东,电信,1331604,,,1532204,,1731684,,1772214,1801171,1812204,1892214,1902276,1912064,1936104,1992434
广东,电信,1331605,,,1532205,,1731685,,1772215,1801172,1812205,1892215,1902277,1912065,1936105,1992435
广东,电信,1331606,,,1532206,,1731686,,1772216,1801173,1812206,1892216,1902278,1912066,1936106,1992436
广东,电信,1331607,,,1532207,,1731687,,1772217,1801174,1812207,1892217,1902279,1912067,1936107,1992437
广东,电信,1331608,,,1532208,,1731688,,1772218,1801175,1812208,1892218,1904235,1912068,1936108,1992438
广东,电信,1331609,,,1532209,,1731689,,1772219,1801176,1812209,1892219,1904236,1912069,1936109,1992439
广东,电信,1331610,,,1532210,,1731800,,1772220,1801177,1812210,1892220,1904237,1912070,1936110,1992440
广东,电信,1331611,,,1532211,,1731801,,1772221,1801178,1812211,1892221,1904238,1912071,1936111,1992441
广东,电信,1331612,,,1532212,,1731802,,1772222,1801179,1812212,1892222,1904239,1912072,1936112,1992442
广东,电信,1331613,,,1532213,,1731803,,1772223,1801180,1812213,1892223,1904240,1912073,1936113,1992443
广东,电信,1331614,,,1532214,,1731806,,1772224,1801181,1812214,1892224,1904242,1912074,1936114,1992444
广东,电信,1331615,,,1532215,,1731807,,1772225,1801182,1812215,1892225,1904245,1912075,1936115,1992445
广东,电信,1331616,,,1532216,,1731808,,1772226,1801183,1812216,1892226,1904246,1912076,1936116,1992446
广东,电信,1331617,,,1532217,,1731809,,1772227,1801184,1812217,1892227,1904247,1912077,1936117,1992447
广东,电信,1331618,,,1532218,,1731810,,1772228,1801185,1812218,1892228,1904248,1912078,1936118,1992448
广东,电信,1331619,,,1532219,,1731811,,1772229,1801186,1812219,1892229,1904250,1912079,1936119,1992449
广东,电信,1331620,,,1532220,,1731812,,1772230,1801187,1812220,1892230,1904251,1912080,1936120,1992450
广东,电信,1331621,,,1532221,,1731813,,1772231,1801188,1812221,1892231,1904252,1912081,1936121,1992451
广东,电信,1331622,,,1532222,,1731814,,1772232,1801189,1812222,1892232,1904253,1912082,1936122,1992452
广东,电信,1331623,,,1532223,,1731815,,1772233,1801190,1812223,1892233,1904254,1912083,1936123,1992453
广东,电信,1331624,,,1532224,,1731816,,1772234,1801191,1812224,1892234,1904255,1912084,1936124,1992454
广东,电信,1331625,,,1532225,,1731817,,1772235,1801192,1812225,1892235,1904256,1912085,1936125,1992455
广东,电信,1331626,,,1532226,,1731818,,1772236,1801193,1812226,1892236,1904257,1912086,1936126,1992456
广东,电信,1331627,,,1532227,,1731819,,1772237,1801194,1812227,1892237,1904258,1912087,1936127,1992457
广东,电信,1331628,,,1532228,,1732200,,1772238,1801195,1812228,1892238,1904259,1912088,1936128,1992458
广东,电信,1331629,,,1532229,,1732201,,1772239,1801196,1812229,1892239,1904260,1912089,1936129,1992459
广东,电信,1331630,,,1532230,,1732202,,1772240,1801197,1812230,1892240,1904261,1912090,1936130,1992460
