省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
河北,电信,1331512,1533334,1623074,1732533,1772552,1803133,1813161,1893163,1903073,1913163,1932213,1993033
河北,电信,1331513,1533335,1623075,1732534,1772553,1803134,1813162,1893164,1903074,1913164,1932214,1993034
河北,电信,1331514,1533336,1623076,1732535,1772554,1803135,1813163,1893165,1903075,1913165,1932215,1993035
河北,电信,1331515,1533337,1623077,1732536,1772555,1803136,1813164,1893166,1903076,1913166,1932216,1993036
河北,电信,1331516,1533338,1623078,1732537,1772556,1803137,1813165,1893167,1903077,1913167,1932217,1993037
河北,电信,1331517,1533339,1623079,1732538,1772557,1803138,1813166,1893168,1903078,1913168,1932218,1993038
河北,电信,1331518,1534310,1623080,1732539,1772558,1803139,1813167,1893169,1903079,1913169,1932219,1993039
河北,电信,1331519,1534311,1623081,1732540,1772559,1803140,1813168,1893170,1903080,1913170,1932220,1993040
河北,电信,1331520,1534312,1623082,1732541,1773050,1803141,1813169,1893171,1903081,1913171,1932221,1993041
河北,电信,1331521,1534313,1623083,1732542,1773051,1803142,1813170,1893172,1903082,1913172,1932222,1993042
河北,电信,1331522,1534314,1623084,1732543,1773052,1803143,1813171,1893173,1903083,1913173,1932223,1993043
河北,电信,1331523,1534315,1623085,1732544,1773053,1803144,1813172,1893174,1903084,1913174,1932224,1993044
河北,电信,1331524,1534316,1623086,1732545,1773054,1803145,1813173,1893175,1903085,1913175,1932225,1993045
河北,电信,1331525,1534317,1623087,1732546,1773055,1803146,1813174,1893176,1903086,1913176,1932226,1993046
河北,电信,1331526,1534318,1623088,1732547,1773056,1803147,1813175,1893177,1903087,1913177,1932227,1993047
河北,电信,1331527,1534319,1623089,1732548,1773057,1803148,1813176,1893178,1903088,1913178,1932228,1993048
河北,电信,1331528,1535050,1623090,1732549,1773058,1803149,1813177,1893179,1903089,1913179,1932229,1993049
河北,电信,1331529,1535051,1623091,1732550,1773059,1803150,1813178,1893180,1903100,1913180,1932230,1993050
河北,电信,1331530,1535052,1623092,1732551,1773100,1803151,1813179,1893181,1903101,1913181,1932231,1993051
河北,电信,1331531,1535053,1623093,1732552,1773101,1803152,1813180,1893182,1903102,1913182,1932232,1993052
河北,电信,1331532,1535054,1623094,1732553,1773102,1803153,1813181,1893183,1903103,1913183,1932233,1993053
河北,电信,1331533,1535055,1623095,1732554,1773103,1803154,1813182,1893184,1903104,1913184,1932234,1993054
河北,电信,1331534,1535056,1623096,1732555,1773104,1803155,1813183,1893185,1903105,1913185,1932235,1993055
河北,电信,1331535,1535057,1623097,1732556,1773105,1803156,1813184,1893186,1903106,1913186,1932236,1993056
河北,电信,1331536,1535058,1623098,1732557,1773106,1803157,1813185,1893187,1903107,1913187,1932237,1993057
河北,电信,1331537,1535059,1623099,1732558,1773107,1803158,1813186,1893188,1903108,1913188,1932238,1993058
河北,电信,1331538,1535060,1623100,1732559,1773108,1803159,1813187,1893189,1903109,1913189,1932239,1993059
河北,电信,1331539,1535061,1623101,1732560,1773109,1803160,1813188,1893190,1903110,1913190,1932240,1993060
河北,电信,1331540,1535062,1623102,1732561,1773110,1803161,1813189,1893191,1903111,1913191,1932241,1993061
河北,电信,1331541,1535063,1623103,1732562,1773111,1803162,1813190,1893192,1903112,1913192,1932242,1993062
河北,电信,1331542,1535064,1623104,1732563,1773112,1803163,1813191,1893193,1903113,1913193,1932243,1993063
河北,电信,1331543,1535065,1623105,1732564,1773113,1803164,1813192,1893194,1903114,1913194,1932244,1993064
河北,电信,1331544,1535066,1623106,1732565,1773114,1803165,1813193,1893195,1903115,1913195,1932245,1993065
河北,电信,1331545,1535067,1623107,1732566,1773115,1803166,1813194,1893196,1903116,1913196,1932246,1993066
河北,电信,1331546,1535068,1623108,1732567,1773116,1803167,1813195,1893197,1903117,1913197,1932247,1993067
河北,电信,1331547,1535069,1623109,1732568,1773117,1803168,1813196,1893198,1903118,1913198,1932248,1993068
河北,电信,1331548,1535070,1623110,1732569,1773118,1803169,1813197,1893199,1903119,1913199,1932249,1993069
河北,电信,1331549,1535071,1623112,1733000,1773119,1803170,1813198,1893250,1903120,1913300,1932250,1993070
河北,电信,1331550,1535072,1623113,1733001,1773120,1803171,1813199,1893251,1903121,1913301,1932251,1993071
河北,电信,1331551,1535073,1623114,1733002,1773121,1803172,1813200,1893252,1903122,1913302,1932252,1993072
河北,电信,1331552,1535074,1623115,1733003,1773122,1803173,1813201,1893253,1903123,1913303,1932253,1993073
河北,电信,1331553,1535075,1623116,1733004,1773123,1803174,1813202,1893254,1903124,1913304,1932254,1993074
