省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
河南,联通,1303385,1313769,1322306,1458507,1551507,1562847,1662777,1671683,1710567,1751607,1762447,1853707,1862557,1963951
河南,联通,1303386,1313770,1322307,1458508,1551508,1562848,1662778,1671684,1710568,1751608,1762448,1853708,1862558,1963952
河南,联通,1303387,1313771,1322308,1458509,1551509,1562849,1662779,1671685,1710569,1751609,1762449,1853709,1862559,1963953
河南,联通,1303388,1313772,1322309,1458510,1551510,1563700,1662780,1671686,1710570,1751610,1762450,1853710,1862560,1963954
河南,联通,1303389,1313773,1322370,1458511,1551511,1563701,1662781,1671687,1710571,1751611,1762451,1853711,1862561,1963955
河南,联通,1303390,1313774,1322371,1458512,1551512,1563702,1662782,1671688,1710572,1751612,1762452,1853712,1862562,1963956
河南,联通,1303391,1313775,1322372,1458513,1551513,1563703,1662783,1671689,1710573,1751613,1762453,1853713,1862563,1963957
河南,联通,1303392,1313776,1322373,1458514,1551514,1563704,1662784,1671690,1710574,1751614,1762454,1853714,1862564,1963958
河南,联通,1303393,1313777,1322374,1458515,1551515,1563705,1662785,1671691,1710575,1751615,1762455,1853715,1862565,1963959
河南,联通,1303394,1313778,1322375,1458516,1551516,1563706,1662786,1671692,1710576,1751616,1762456,1853716,1862566,1963960
河南,联通,1303395,1313779,1322376,1458517,1551517,1563707,1662787,1671693,1710577,1751617,1762457,1853717,1862567,1963961
河南,联通,1303396,1313780,1322377,1458518,1551518,1563708,1662788,1671694,1710578,1751618,1762458,1853718,1862568,1963962
河南,联通,1303397,1313781,1322378,1458519,1551519,1563709,1662789,1671695,1710579,1751619,1762459,1853719,1862569,1963963
河南,联通,1303398,1313782,1322379,1458520,1551520,1563710,1662790,1671696,1710580,1751620,1762460,1853720,1862570,1963964
河南,联通,1303399,1313783,1322380,1458521,1551521,1563711,1662791,1671697,1710581,1751621,1762461,1853721,1862571,1963965
河南,联通,1303750,1313784,1322381,1458522,1551522,1563712,1662792,1671698,1710582,1751622,1762462,1853722,1862572,1963966
河南,联通,1303751,1313785,1322382,1458523,1551523,1563713,1662793,1671699,1710583,1751623,1762463,1853723,1862573,1963967
河南,联通,1303752,1313786,1322383,1458524,1551524,1563714,1662794,1671700,1710584,1751624,1762464,1853724,1862574,1963968
河南,联通,1303753,1313787,1322384,1458525,1551525,1563715,1662795,1671701,1710585,1751625,1762465,1853725,1862575,1963969
河南,联通,1303754,1313788,1322385,1458526,1551526,1563716,1662796,1671702,1710586,1751626,1762466,1853726,1862576,1963970
河南,联通,1303755,1313789,1322386,1458527,1551527,1563717,1662797,1671703,1710587,1751627,1762467,1853727,1862577,1963971
河南,联通,1303756,1313790,1322387,1458528,1551528,1563718,1662798,1671704,1710588,1751628,1762468,1853728,1862578,1963972
河南,联通,1303757,1313791,1322388,1458529,1551529,1563719,1662799,1671705,1710589,1751629,1762469,1853729,1862579,1963973
河南,联通,1303758,1313792,1322389,1458530,1551530,1563720,1663470,1671706,1710590,1751630,1762470,1853730,1862580,1963974
河南,联通,1303759,1313793,1322390,1458531,1551531,1563721,1663471,1671707,1710591,1751631,1762471,1853731,1862581,1963975
河南,联通,1303760,1313794,1322391,1458532,1551532,1563722,1663472,1671708,1710592,1751632,1762472,1853732,1862582,1963976
河南,联通,1303761,1313795,1322392,1458533,1551533,1563723,1663473,1671709,1710593,1751633,1762473,1853733,1862583,1963977
河南,联通,1303762,1313796,1322393,1458534,1551534,1563724,1663474,1671740,1710594,1751634,1762474,1853734,1862584,1963978
河南,联通,1303763,1313797,1322394,1458535,1551535,1563725,1663475,1671741,1710595,1751635,1762475,1853735,1862585,1963979
河南,联通,1303764,1313798,1322395,1458536,1551536,1563726,1663476,1671742,1710596,1751636,1762476,1853736,1862586,1963980
河南,联通,1303765,1313799,1322396,1458537,1551537,1563727,1663477,1671743,1710597,1751637,1762477,1853737,1862587,1963981
河南,联通,1303766,1314000,1322397,1458538,1551538,1563728,1663478,1671744,1710598,1751638,1762478,1853738,1862588,1963982
河南,联通,1303767,1314001,1322398,1458539,1551539,1563729,1663479,1671745,1710599,1751639,1762479,1853739,1862589,1963983
河南,联通,1303768,1314002,1322399,1458540,1551540,1563730,1663480,1671746,1710600,1751640,1762480,1853740,1862590,1963984
河南,联通,1303769,1314003,1323370,1458541,1551541,1563731,1663481,1671747,1710601,1751641,1762481,1853741,1862591,1963985
河南,联通,1304301,1314004,1323371,1458542,1551542,1563732,1663482,1671748,1710602,1751642,1762482,1853742,1862592,1963986
河南,联通,1304302,1314005,1323372,1458543,1551543,1563733,1663483,1671749,1710603,1751643,1762483,1853743,1862593,1963987
河南,联通,1304303,1314006,1323373,1458544,1551544,1563734,1663484,1671780,1710604,1751644,1762484,1853744,1862594,1963988
河南,联通,1304370,1314007,1323374,1458545,1551545,1563735,1663485,1671781,1710605,1751645,1762485,1853745,1862595,1963989
河南,联通,1304371,1314008,1323375,1458546,1551546,1563736,1663486,1671782,1710606,1751646,1762486,1853746,1862596,1963990
河南,联通,1304372,1314009,1323376,1458547,1551547,1563737,1663487,1671783,1710607,1751647,1762487,1853747,1862597,1963991
河南,联通,1304373,1314010,1323377,1458548,1551548,1563738,1663488,1671784,1710608,1751648,1762488,1853748,1862598,1963992
河南,联通,1304374,1314011,1323378,1458549,1551549,1563739,1663489,1671785,1710609,1751649,1762489,1853749,1862599,1963993
河南,联通,1304375,1314012,1323379,,1551550,1563740,1663490,1671786,1710610,1751650,1762490,1853750,1863700,1963994
河南,联通,1304376,1314013,1323380,,1551551,1563741,1663491,1671787,1710611,1751651,1762491,1853751,1863701,1963995
河南,联通,1304377,1314014,1323381,,1551552,1563742,1663492,1671788,1710612,1751652,1762492,1853752,1863702,1963996
河南,联通,1304378,1314015,1323382,,1551553,1563743,1663493,1671789,1710613,1751653,1762493,1853753,1863703,1963997
河南,联通,1304379,1314016,1323383,,1551554,1563744,1663494,1671800,1710614,1751654,1762494,1853754,1863704,1963998
