省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
浙江,联通,1302269,1311675,1322115,1453245,1555825,1565780,,1675776,1713345,,,1855795,1865775,
浙江,联通,1302360,1311676,1322116,1453246,1555826,1565781,,1675777,1713346,,,1855796,1865776,
浙江,联通,1302361,1311677,1322117,1453247,1555827,1565782,,1675778,1713347,,,1855797,1865777,
浙江,联通,1302362,1311678,1322118,1453248,1555828,1565783,,1675779,1713348,,,1855798,1865778,
浙江,联通,1302363,1311679,1322119,1453249,1555829,1565784,,1675788,1713349,,,1855799,1865779,
浙江,联通,1302364,1311680,1322120,1453300,1555830,1565785,,1675795,1713440,,,1855800,1865780,
浙江,联通,1302365,1311681,1322121,1453301,1555831,1565786,,1675796,1713441,,,1855801,1865781,
浙江,联通,1302366,1311682,1322122,1453302,1555832,1565787,,1675798,1713442,,,1855802,1865782,
浙江,联通,1302367,1311683,1322123,1453303,1555833,1565788,,1675799,1713443,,,1855803,1865783,
浙江,联通,1302368,1311684,1322124,1453304,1555834,1565789,,1675830,1713444,,,1855804,1865784,
浙江,联通,1302369,1311685,1322125,1453305,1555835,1565790,,1675858,1713445,,,1855805,1865785,
浙江,联通,1302370,1311686,1322126,1453306,1555836,1565791,,1675885,1713446,,,1855806,1865786,
浙江,联通,1302371,1311687,1322127,1453307,1555837,1565792,,1675886,1713447,,,1855807,1865787,
浙江,联通,1302372,1311688,1322128,1453308,1555838,1565793,,1675887,1713448,,,1855808,1865788,
浙江,联通,1302373,1311689,1322129,1453309,1555839,1565794,,1675889,1713449,,,1855809,1865789,
浙江,联通,1302374,1312380,1322130,1453310,1555840,1565795,,1676199,1713550,,,1855810,1865790,
浙江,联通,1302375,1312381,1322131,1453311,1555841,1565796,,1676200,1713551,,,1855811,1865791,
浙江,联通,1302376,1312382,1322132,1453312,1555842,1565797,,1676201,1713552,,,1855812,1865792,
浙江,联通,1302377,1312383,1322133,1453313,1555843,1565798,,1676202,1713553,,,1855813,1865793,
浙江,联通,1302378,1312384,1322134,1453314,1555844,1565799,,1676203,1713554,,,1855814,1865794,
浙江,联通,1302379,1312385,1322135,1453315,1555845,1565800,,1676204,1713555,,,1855815,1865795,
浙江,联通,1302420,1312386,1322136,1453316,1555846,1565801,,1676205,1713556,,,1855816,1865796,
浙江,联通,1302421,1312387,1322137,1453317,1555847,1565802,,1676206,1713557,,,1855817,1865797,
浙江,联通,1302422,1312388,1322138,1453318,1555848,1565803,,1676207,1713558,,,1855818,1865798,
浙江,联通,1302423,1312389,1322139,1453319,1555849,1565804,,1676208,1713559,,,1855819,1865799,
浙江,联通,1302424,1312390,1322140,1453320,1555850,1565805,,1676209,1713970,,,1855820,1865800,
浙江,联通,1302425,1312391,1322141,1453321,1555851,1565806,,1676210,1713971,,,1855821,1865801,
