省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
宁夏,移动,,,,,1389569,,,,,,,,,,1708958,,1789950,1829550,,1846530,,,,,
宁夏,移动,,,,,,,,,,,,,,,1708959,,1789951,1829551,,1846531,,,,,
宁夏,移动,,,,,,,,,,,,,,,1709950,,1789952,1829552,,1846532,,,,,
宁夏,移动,,,,,,,,,,,,,,,1709951,,1789953,1829553,,1846533,,,,,
宁夏,移动,,,,,,,,,,,,,,,1709952,,1789954,1829554,,1846534,,,,,
宁夏,移动,,,,,,,,,,,,,,,1709953,,1789955,1829555,,1846535,,,,,
宁夏,移动,,,,,,,,,,,,,,,1709954,,1789956,1829556,,1846536,,,,,
宁夏,移动,,,,,,,,,,,,,,,1709955,,1789957,1829557,,1846537,,,,,
宁夏,移动,,,,,,,,,,,,,,,1709956,,1789958,1829558,,1846538,,,,,
宁夏,移动,,,,,,,,,,,,,,,1709957,,1789959,1829559,,1846539,,,,,
宁夏,移动,,,,,,,,,,,,,,,1709958,,,1829560,,1846540,,,,,
宁夏,移动,,,,,,,,,,,,,,,1709959,,,1829561,,1846541,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,1829562,,1846542,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,1829563,,1846543,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,1829564,,1846544,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,1829565,,1846545,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,1829566,,1846546,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,1829567,,1846547,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,1829568,,1846548,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,1829569,,1846549,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1846550,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1846551,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1846552,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1846553,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1846554,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1846555,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1846556,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1846557,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1846558,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1846559,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1848049,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1849013,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1849014,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1849015,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1849016,,,,,
宁夏,移动,,,,,,,,,,,,,,,,,,,,1849017,,,,,
